Optimization Log
Iteration 0, Best Fitness: 90.275765
Iteration 1, Best Fitness: 90.275765
Iteration 2, Best Fitness: 87.981751
Iteration 3, Best Fitness: 83.676284
Iteration 4, Best Fitness: 82.237212
Iteration 5, Best Fitness: 66.972914
Iteration 6, Best Fitness: 66.972914
Iteration 7, Best Fitness: 62.593755
Iteration 8, Best Fitness: 57.113761
Iteration 9, Best Fitness: 51.800738
Iteration 10, Best Fitness: 48.469743
Iteration 11, Best Fitness: 41.143398
Iteration 12, Best Fitness: 40.609563
Iteration 13, Best Fitness: 38.044957
Iteration 14, Best Fitness: 32.364563
Iteration 15, Best Fitness: 32.364563
Iteration 16, Best Fitness: 28.591123
Iteration 17, Best Fitness: 27.838344
Iteration 18, Best Fitness: 23.465114
Iteration 19, Best Fitness: 23.465114
Iteration 20, Best Fitness: 19.822096
Iteration 21, Best Fitness: 19.822096
Iteration 22, Best Fitness: 17.704967
Iteration 23, Best Fitness: 17.704967
Iteration 24, Best Fitness: 13.954010
Iteration 25, Best Fitness: 13.393200
Iteration 26, Best Fitness: 12.752371
Iteration 27, Best Fitness: 11.623122
Iteration 28, Best Fitness: 10.938632
Iteration 29, Best Fitness: 9.416834
Iteration 30, Best Fitness: 9.105405
Iteration 31, Best Fitness: 9.105405
Iteration 32, Best Fitness: 9.018465
Iteration 33, Best Fitness: 8.421632
Iteration 34, Best Fitness: 7.463416
Iteration 35, Best Fitness: 6.644850
Iteration 36, Best Fitness: 6.544430
Iteration 37, Best Fitness: 4.904389
Iteration 38, Best Fitness: 4.904389
Iteration 39, Best Fitness: 4.904389
Iteration 40, Best Fitness: 4.604427
Iteration 41, Best Fitness: 4.379983
Iteration 42, Best Fitness: 4.300734
Iteration 43, Best Fitness: 4.047003
Iteration 44, Best Fitness: 3.906217
Iteration 45, Best Fitness: 3.496773
Iteration 46, Best Fitness: 3.475221
Iteration 47, Best Fitness: 3.207765
Iteration 48, Best Fitness: 3.188647
Iteration 49, Best Fitness: 3.176170
Iteration 50, Best Fitness: 2.755251
Iteration 51, Best Fitness: 2.755251
Iteration 52, Best Fitness: 2.585993
Iteration 53, Best Fitness: 2.485104
Iteration 54, Best Fitness: 2.442683
Iteration 55, Best Fitness: 2.302000
Iteration 56, Best Fitness: 2.214321
Iteration 57, Best Fitness: 2.149573
Iteration 58, Best Fitness: 2.082688
Iteration 59, Best Fitness: 1.991584
Iteration 60, Best Fitness: 1.969193
Iteration 61, Best Fitness: 1.969193
Iteration 62, Best Fitness: 1.896204
Iteration 63, Best Fitness: 1.865713
Iteration 64, Best Fitness: 1.793425
Iteration 65, Best Fitness: 1.736951
Iteration 66, Best Fitness: 1.676339
Iteration 67, Best Fitness: 1.574618
Iteration 68, Best Fitness: 1.548359
Iteration 69, Best Fitness: 1.505321
Iteration 70, Best Fitness: 1.467248
Iteration 71, Best Fitness: 1.422689
Iteration 72, Best Fitness: 1.389627
Iteration 73, Best Fitness: 1.336132
Iteration 74, Best Fitness: 1.336132
Iteration 75, Best Fitness: 1.336132
Iteration 76, Best Fitness: 1.308496
Iteration 77, Best Fitness: 1.305272
Iteration 78, Best Fitness: 1.253032
Iteration 79, Best Fitness: 1.227582
Iteration 80, Best Fitness: 1.218944
Iteration 81, Best Fitness: 1.185295
Iteration 82, Best Fitness: 1.146421
Iteration 83, Best Fitness: 1.127183
Iteration 84, Best Fitness: 1.089484
Iteration 85, Best Fitness: 1.089484
Iteration 86, Best Fitness: 1.065234
Iteration 87, Best Fitness: 1.053481
Iteration 88, Best Fitness: 1.028834
Iteration 89, Best Fitness: 0.996252
Iteration 90, Best Fitness: 0.990028
Iteration 91, Best Fitness: 0.983070
Iteration 92, Best Fitness: 0.973261
Iteration 93, Best Fitness: 0.954037
Iteration 94, Best Fitness: 0.948791
Iteration 95, Best Fitness: 0.937748
Iteration 96, Best Fitness: 0.934112
Iteration 97, Best Fitness: 0.932852
Iteration 98, Best Fitness: 0.926196
Iteration 99, Best Fitness: 0.921207

Final Best Fitness: 0.9212068152923084
Best Position Found:
[-0.91256536 -0.91395956 -0.7730683  -0.91732179 -0.90088509 -0.34918291
  0.65576955 -0.87163871  0.87221024 -0.28411968  0.86969161  0.91070525
  0.90549385 -0.91993525 -0.84258235 -0.90192637 -0.66140345 -0.44419921
 -0.64954328  0.90759358 -0.53986672  0.90676923  0.64030284 -0.88289124
 -0.24030231 -0.90361605  0.9103904  -0.34054506  0.89562499  0.68577304
 -0.3969035   0.90892143  0.86344985  0.89465637 -0.6448602  -0.89781102
 -0.88651766 -0.91325374  0.92120682  0.89936553]
