Optimization Log
Iteration 0, Best Fitness: 136362.108521
Iteration 1, Best Fitness: 136362.108521
Iteration 2, Best Fitness: 129399.325009
Iteration 3, Best Fitness: 129399.325009
Iteration 4, Best Fitness: 69675.119109
Iteration 5, Best Fitness: 69675.119109
Iteration 6, Best Fitness: 63122.875893
Iteration 7, Best Fitness: 63122.875893
Iteration 8, Best Fitness: 60315.759846
Iteration 9, Best Fitness: 60315.759846
Iteration 10, Best Fitness: 60315.759846
Iteration 11, Best Fitness: 56105.965667
Iteration 12, Best Fitness: 49865.633772
Iteration 13, Best Fitness: 47367.146833
Iteration 14, Best Fitness: 45522.023098
Iteration 15, Best Fitness: 30943.265899
Iteration 16, Best Fitness: 30943.265899
Iteration 17, Best Fitness: 27707.166017
Iteration 18, Best Fitness: 26756.711068
Iteration 19, Best Fitness: 26756.711068
Iteration 20, Best Fitness: 21209.891352
Iteration 21, Best Fitness: 17326.619544
Iteration 22, Best Fitness: 17326.619544
Iteration 23, Best Fitness: 14905.484106
Iteration 24, Best Fitness: 13774.797348
Iteration 25, Best Fitness: 13774.797348
Iteration 26, Best Fitness: 9822.242119
Iteration 27, Best Fitness: 9822.242119
Iteration 28, Best Fitness: 9822.242119
Iteration 29, Best Fitness: 7712.885144
Iteration 30, Best Fitness: 7712.885144
Iteration 31, Best Fitness: 6968.541877
Iteration 32, Best Fitness: 6090.739851
Iteration 33, Best Fitness: 6090.739851
Iteration 34, Best Fitness: 6090.739851
Iteration 35, Best Fitness: 5614.299841
Iteration 36, Best Fitness: 4661.415903
Iteration 37, Best Fitness: 4661.415903
Iteration 38, Best Fitness: 4661.415903
Iteration 39, Best Fitness: 4233.551726
Iteration 40, Best Fitness: 3978.528519
Iteration 41, Best Fitness: 3818.181049
Iteration 42, Best Fitness: 3657.502719
Iteration 43, Best Fitness: 3396.404443
Iteration 44, Best Fitness: 3192.831006
Iteration 45, Best Fitness: 2634.565258
Iteration 46, Best Fitness: 2176.538961
Iteration 47, Best Fitness: 1891.909492
Iteration 48, Best Fitness: 1650.650904
Iteration 49, Best Fitness: 1650.650904
Iteration 50, Best Fitness: 1650.650904
Iteration 51, Best Fitness: 1498.017668
Iteration 52, Best Fitness: 1299.621323
Iteration 53, Best Fitness: 1299.621323
Iteration 54, Best Fitness: 1112.432938
Iteration 55, Best Fitness: 959.870705
Iteration 56, Best Fitness: 959.870705
Iteration 57, Best Fitness: 956.415262
Iteration 58, Best Fitness: 759.848674
Iteration 59, Best Fitness: 756.737795
Iteration 60, Best Fitness: 725.510853
Iteration 61, Best Fitness: 627.263071
Iteration 62, Best Fitness: 620.142724
Iteration 63, Best Fitness: 534.818283
Iteration 64, Best Fitness: 492.441539
Iteration 65, Best Fitness: 492.441539
Iteration 66, Best Fitness: 475.464642
Iteration 67, Best Fitness: 432.972049
Iteration 68, Best Fitness: 414.349094
Iteration 69, Best Fitness: 404.609757
Iteration 70, Best Fitness: 376.649765
Iteration 71, Best Fitness: 348.929406
Iteration 72, Best Fitness: 327.036197
Iteration 73, Best Fitness: 327.036197
Iteration 74, Best Fitness: 318.534065
Iteration 75, Best Fitness: 318.534065
Iteration 76, Best Fitness: 296.752008
Iteration 77, Best Fitness: 296.752008
Iteration 78, Best Fitness: 279.131382
Iteration 79, Best Fitness: 271.212757
Iteration 80, Best Fitness: 259.177028
Iteration 81, Best Fitness: 252.910217
Iteration 82, Best Fitness: 242.058053
Iteration 83, Best Fitness: 237.091176
Iteration 84, Best Fitness: 229.243242
Iteration 85, Best Fitness: 225.008070
Iteration 86, Best Fitness: 222.259292
Iteration 87, Best Fitness: 208.271516
Iteration 88, Best Fitness: 204.328849
Iteration 89, Best Fitness: 199.109716
Iteration 90, Best Fitness: 193.143419
Iteration 91, Best Fitness: 188.848717
Iteration 92, Best Fitness: 183.752854
Iteration 93, Best Fitness: 182.013406
Iteration 94, Best Fitness: 176.367074
Iteration 95, Best Fitness: 173.972351
Iteration 96, Best Fitness: 170.121530
Iteration 97, Best Fitness: 168.487320
Iteration 98, Best Fitness: 167.405664
Iteration 99, Best Fitness: 166.670696

Final Best Fitness: 166.67069635260304
Best Position Found:
[ 1.26958376  0.01818823 -0.13922968  2.3200544  -3.12088879  0.3282664
 -3.07465918  4.92579816 -3.57231779 -1.14735854  3.81632177 -2.69641842
  3.44061545 -5.51584946  1.59158381  2.58788498  2.6526233  -5.77317032
  4.45808042 -4.40132402  1.80877843  2.27458046 -1.44092161 -3.05937608
  3.8486523  -1.51460575  0.73405794 -3.51954208  6.5846964  -3.81054201
  0.02598556 -2.35269586  5.78832627 -6.30470475  5.52991484 -4.46407794
  4.46573594 -4.32785787  1.63754497  0.48934493]
