Optimization Log
Iteration 0, Best Fitness: 76530866194500592.000000
Iteration 1, Best Fitness: 27556693977422.761719
Iteration 2, Best Fitness: 178967152098.550903
Iteration 3, Best Fitness: 211133950.999555
Iteration 4, Best Fitness: 1478078.792212
Iteration 5, Best Fitness: 2154.348236
Iteration 6, Best Fitness: 97.960353
Iteration 7, Best Fitness: 66.835091
Iteration 8, Best Fitness: 66.835091
Iteration 9, Best Fitness: 66.835091
Iteration 10, Best Fitness: 56.800131
Iteration 11, Best Fitness: 43.085878
Iteration 12, Best Fitness: 34.435411
Iteration 13, Best Fitness: 27.825892
Iteration 14, Best Fitness: 25.659513
Iteration 15, Best Fitness: 23.541785
Iteration 16, Best Fitness: 23.154614
Iteration 17, Best Fitness: 18.447754
Iteration 18, Best Fitness: 16.569285
Iteration 19, Best Fitness: 12.573243
Iteration 20, Best Fitness: 12.573243
Iteration 21, Best Fitness: 10.634918
Iteration 22, Best Fitness: 9.154442
Iteration 23, Best Fitness: 8.353016
Iteration 24, Best Fitness: 6.557966
Iteration 25, Best Fitness: 5.279742
Iteration 26, Best Fitness: 4.471563
Iteration 27, Best Fitness: 3.849563
Iteration 28, Best Fitness: 3.295353
Iteration 29, Best Fitness: 3.003136
Iteration 30, Best Fitness: 2.662280
Iteration 31, Best Fitness: 2.389377
Iteration 32, Best Fitness: 2.007566
Iteration 33, Best Fitness: 1.908046
Iteration 34, Best Fitness: 1.600873
Iteration 35, Best Fitness: 1.469805
Iteration 36, Best Fitness: 1.287746
Iteration 37, Best Fitness: 1.095096
Iteration 38, Best Fitness: 0.921416
Iteration 39, Best Fitness: 0.834743
Iteration 40, Best Fitness: 0.751070
Iteration 41, Best Fitness: 0.678921
Iteration 42, Best Fitness: 0.569685
Iteration 43, Best Fitness: 0.543372
Iteration 44, Best Fitness: 0.493124
Iteration 45, Best Fitness: 0.463129
Iteration 46, Best Fitness: 0.431532
Iteration 47, Best Fitness: 0.403407
Iteration 48, Best Fitness: 0.389631
Iteration 49, Best Fitness: 0.369415
Iteration 50, Best Fitness: 0.322963
Iteration 51, Best Fitness: 0.312482
Iteration 52, Best Fitness: 0.293390
Iteration 53, Best Fitness: 0.274056
Iteration 54, Best Fitness: 0.258964
Iteration 55, Best Fitness: 0.245228
Iteration 56, Best Fitness: 0.240802
Iteration 57, Best Fitness: 0.232200
Iteration 58, Best Fitness: 0.220019
Iteration 59, Best Fitness: 0.213263
Iteration 60, Best Fitness: 0.196544
Iteration 61, Best Fitness: 0.191587
Iteration 62, Best Fitness: 0.177519
Iteration 63, Best Fitness: 0.173814
Iteration 64, Best Fitness: 0.163429
Iteration 65, Best Fitness: 0.157658
Iteration 66, Best Fitness: 0.152319
Iteration 67, Best Fitness: 0.147076
Iteration 68, Best Fitness: 0.142287
Iteration 69, Best Fitness: 0.138630
Iteration 70, Best Fitness: 0.134840
Iteration 71, Best Fitness: 0.131995
Iteration 72, Best Fitness: 0.128378
Iteration 73, Best Fitness: 0.124998
Iteration 74, Best Fitness: 0.121336
Iteration 75, Best Fitness: 0.118958
Iteration 76, Best Fitness: 0.114986
Iteration 77, Best Fitness: 0.111682
Iteration 78, Best Fitness: 0.110036
Iteration 79, Best Fitness: 0.106054
Iteration 80, Best Fitness: 0.104468
Iteration 81, Best Fitness: 0.101193
Iteration 82, Best Fitness: 0.099985
Iteration 83, Best Fitness: 0.097033
Iteration 84, Best Fitness: 0.096435
Iteration 85, Best Fitness: 0.095276
Iteration 86, Best Fitness: 0.093969
Iteration 87, Best Fitness: 0.092599
Iteration 88, Best Fitness: 0.090736
Iteration 89, Best Fitness: 0.089750
Iteration 90, Best Fitness: 0.089146
Iteration 91, Best Fitness: 0.087758
Iteration 92, Best Fitness: 0.086761
Iteration 93, Best Fitness: 0.086550
Iteration 94, Best Fitness: 0.086094
Iteration 95, Best Fitness: 0.085542
Iteration 96, Best Fitness: 0.085182
Iteration 97, Best Fitness: 0.084815
Iteration 98, Best Fitness: 0.084584
Iteration 99, Best Fitness: 0.084426

Final Best Fitness: 0.08442567849186561
Best Position Found:
[-0.00196077 -0.00271359 -0.00128676  0.00207133  0.00145448  0.00296342
 -0.00206757  0.00216017 -0.00076565  0.00222099  0.00210504 -0.00167501
  0.00183851 -0.00285179 -0.00133443 -0.00032479  0.00158679  0.00227267
  0.00323546  0.00293216  0.00152799 -0.00097132 -0.0030464   0.00353032
 -0.00138549 -0.00252834 -0.00080953 -0.0029941  -0.00030213 -0.00225214
  0.00306801 -0.00199761 -0.00410328 -0.00112463 -0.00426994 -0.00251959
 -0.00274762  0.0002343   0.00262393 -0.00256766]
