Optimization Log
Iteration 0, Best Fitness: 38228.842001
Iteration 1, Best Fitness: 33244.081206
Iteration 2, Best Fitness: 19816.028579
Iteration 3, Best Fitness: 17520.065965
Iteration 4, Best Fitness: 13511.494805
Iteration 5, Best Fitness: 10776.881152
Iteration 6, Best Fitness: 6239.293565
Iteration 7, Best Fitness: 6239.293565
Iteration 8, Best Fitness: 3426.121780
Iteration 9, Best Fitness: 3426.121780
Iteration 10, Best Fitness: 1717.177650
Iteration 11, Best Fitness: 1519.101541
Iteration 12, Best Fitness: 803.916900
Iteration 13, Best Fitness: 693.421313
Iteration 14, Best Fitness: 444.276261
Iteration 15, Best Fitness: 393.746830
Iteration 16, Best Fitness: 181.442201
Iteration 17, Best Fitness: 176.791833
Iteration 18, Best Fitness: 128.192456
Iteration 19, Best Fitness: 69.932551
Iteration 20, Best Fitness: 47.735224
Iteration 21, Best Fitness: 40.422936
Iteration 22, Best Fitness: 20.949504
Iteration 23, Best Fitness: 20.949504
Iteration 24, Best Fitness: 18.664767
Iteration 25, Best Fitness: 12.032750
Iteration 26, Best Fitness: 7.649341
Iteration 27, Best Fitness: 6.188494
Iteration 28, Best Fitness: 4.657164
Iteration 29, Best Fitness: 4.204751
Iteration 30, Best Fitness: 3.673496
Iteration 31, Best Fitness: 2.664233
Iteration 32, Best Fitness: 2.549841
Iteration 33, Best Fitness: 2.167379
Iteration 34, Best Fitness: 1.864305
Iteration 35, Best Fitness: 1.846650
Iteration 36, Best Fitness: 1.773966
Iteration 37, Best Fitness: 1.638519
Iteration 38, Best Fitness: 1.533384
Iteration 39, Best Fitness: 1.437554
Iteration 40, Best Fitness: 1.325393
Iteration 41, Best Fitness: 1.269943
Iteration 42, Best Fitness: 1.258391
Iteration 43, Best Fitness: 1.156326
Iteration 44, Best Fitness: 1.156326
Iteration 45, Best Fitness: 1.156326
Iteration 46, Best Fitness: 1.156326
Iteration 47, Best Fitness: 1.156326
Iteration 48, Best Fitness: 1.115813
Iteration 49, Best Fitness: 1.079855
Iteration 50, Best Fitness: 1.052925
Iteration 51, Best Fitness: 0.995543
Iteration 52, Best Fitness: 0.995543
Iteration 53, Best Fitness: 0.995543
Iteration 54, Best Fitness: 0.995543
Iteration 55, Best Fitness: 0.980897
Iteration 56, Best Fitness: 0.980897
Iteration 57, Best Fitness: 0.977104
Iteration 58, Best Fitness: 0.977104
Iteration 59, Best Fitness: 0.940255
Iteration 60, Best Fitness: 0.927099
Iteration 61, Best Fitness: 0.869130
Iteration 62, Best Fitness: 0.869130
Iteration 63, Best Fitness: 0.864278
Iteration 64, Best Fitness: 0.849260
Iteration 65, Best Fitness: 0.838618
Iteration 66, Best Fitness: 0.838618
Iteration 67, Best Fitness: 0.825590
Iteration 68, Best Fitness: 0.821197
Iteration 69, Best Fitness: 0.821197
Iteration 70, Best Fitness: 0.795864
Iteration 71, Best Fitness: 0.795864
Iteration 72, Best Fitness: 0.792565
Iteration 73, Best Fitness: 0.792565
Iteration 74, Best Fitness: 0.792565
Iteration 75, Best Fitness: 0.792565
Iteration 76, Best Fitness: 0.792565
Iteration 77, Best Fitness: 0.792565
Iteration 78, Best Fitness: 0.792194
Iteration 79, Best Fitness: 0.790324
Iteration 80, Best Fitness: 0.784878
Iteration 81, Best Fitness: 0.784878
Iteration 82, Best Fitness: 0.784878
Iteration 83, Best Fitness: 0.779097
Iteration 84, Best Fitness: 0.778381
Iteration 85, Best Fitness: 0.778381
Iteration 86, Best Fitness: 0.778149
Iteration 87, Best Fitness: 0.773389
Iteration 88, Best Fitness: 0.773389
Iteration 89, Best Fitness: 0.772991
Iteration 90, Best Fitness: 0.770548
Iteration 91, Best Fitness: 0.769583
Iteration 92, Best Fitness: 0.769292
Iteration 93, Best Fitness: 0.768247
Iteration 94, Best Fitness: 0.767298
Iteration 95, Best Fitness: 0.767298
Iteration 96, Best Fitness: 0.766332
Iteration 97, Best Fitness: 0.766130
Iteration 98, Best Fitness: 0.765938
Iteration 99, Best Fitness: 0.765760

Final Best Fitness: 0.7657595254150198
Best Position Found:
[-0.499542   -0.50778829 -0.50375742 -0.4980429  -0.49246146  0.00723717
  0.00647834 -0.49642894 -0.50830879  0.00137578 -0.48970649 -0.50105735
 -0.49942165 -0.49876226 -0.50380669 -0.51101701 -0.49068176 -0.49922698
 -0.50391051 -0.50265207]
