Optimization Log
Iteration 0, Best Fitness: 826251797.119700
Iteration 1, Best Fitness: 727335128.731351
Iteration 2, Best Fitness: 522352854.410679
Iteration 3, Best Fitness: 200943544.397060
Iteration 4, Best Fitness: 140610733.237876
Iteration 5, Best Fitness: 102959392.677427
Iteration 6, Best Fitness: 33316242.472913
Iteration 7, Best Fitness: 33316242.472913
Iteration 8, Best Fitness: 10807936.007657
Iteration 9, Best Fitness: 6439340.842419
Iteration 10, Best Fitness: 6439340.842419
Iteration 11, Best Fitness: 1497408.042783
Iteration 12, Best Fitness: 1192580.863617
Iteration 13, Best Fitness: 1175055.772033
Iteration 14, Best Fitness: 130369.089360
Iteration 15, Best Fitness: 17112.132810
Iteration 16, Best Fitness: 9113.679653
Iteration 17, Best Fitness: 1151.071591
Iteration 18, Best Fitness: 34.568613
Iteration 19, Best Fitness: 29.287915
Iteration 20, Best Fitness: 22.879821
Iteration 21, Best Fitness: 16.819748
Iteration 22, Best Fitness: 12.991864
Iteration 23, Best Fitness: 9.909069
Iteration 24, Best Fitness: 9.296616
Iteration 25, Best Fitness: 7.832543
Iteration 26, Best Fitness: 7.454969
Iteration 27, Best Fitness: 5.625533
Iteration 28, Best Fitness: 4.508441
Iteration 29, Best Fitness: 3.581359
Iteration 30, Best Fitness: 3.414791
Iteration 31, Best Fitness: 2.572546
Iteration 32, Best Fitness: 2.334797
Iteration 33, Best Fitness: 1.924473
Iteration 34, Best Fitness: 1.576550
Iteration 35, Best Fitness: 1.273549
Iteration 36, Best Fitness: 1.189142
Iteration 37, Best Fitness: 0.982702
Iteration 38, Best Fitness: 0.982702
Iteration 39, Best Fitness: 0.982702
Iteration 40, Best Fitness: 0.949081
Iteration 41, Best Fitness: 0.825803
Iteration 42, Best Fitness: 0.746934
Iteration 43, Best Fitness: 0.705471
Iteration 44, Best Fitness: 0.689274
Iteration 45, Best Fitness: 0.674921
Iteration 46, Best Fitness: 0.569958
Iteration 47, Best Fitness: 0.569958
Iteration 48, Best Fitness: 0.553998
Iteration 49, Best Fitness: 0.525132
Iteration 50, Best Fitness: 0.500035
Iteration 51, Best Fitness: 0.483086
Iteration 52, Best Fitness: 0.463664
Iteration 53, Best Fitness: 0.451314
Iteration 54, Best Fitness: 0.440722
Iteration 55, Best Fitness: 0.427288
Iteration 56, Best Fitness: 0.414358
Iteration 57, Best Fitness: 0.413263
Iteration 58, Best Fitness: 0.382516
Iteration 59, Best Fitness: 0.382516
Iteration 60, Best Fitness: 0.369000
Iteration 61, Best Fitness: 0.369000
Iteration 62, Best Fitness: 0.360425
Iteration 63, Best Fitness: 0.360425
Iteration 64, Best Fitness: 0.354644
Iteration 65, Best Fitness: 0.354644
Iteration 66, Best Fitness: 0.354644
Iteration 67, Best Fitness: 0.354644
Iteration 68, Best Fitness: 0.354644
Iteration 69, Best Fitness: 0.353012
Iteration 70, Best Fitness: 0.347081
Iteration 71, Best Fitness: 0.347081
Iteration 72, Best Fitness: 0.340317
Iteration 73, Best Fitness: 0.340317
Iteration 74, Best Fitness: 0.336821
Iteration 75, Best Fitness: 0.335298
Iteration 76, Best Fitness: 0.335298
Iteration 77, Best Fitness: 0.334456
Iteration 78, Best Fitness: 0.329935
Iteration 79, Best Fitness: 0.329935
Iteration 80, Best Fitness: 0.321817
Iteration 81, Best Fitness: 0.321817
Iteration 82, Best Fitness: 0.321817
Iteration 83, Best Fitness: 0.321016
Iteration 84, Best Fitness: 0.318014
Iteration 85, Best Fitness: 0.316433
Iteration 86, Best Fitness: 0.315305
Iteration 87, Best Fitness: 0.314552
Iteration 88, Best Fitness: 0.312451
Iteration 89, Best Fitness: 0.312086
Iteration 90, Best Fitness: 0.311058
Iteration 91, Best Fitness: 0.310138
Iteration 92, Best Fitness: 0.309186
Iteration 93, Best Fitness: 0.307774
Iteration 94, Best Fitness: 0.307284
Iteration 95, Best Fitness: 0.306700
Iteration 96, Best Fitness: 0.305897
Iteration 97, Best Fitness: 0.305601
Iteration 98, Best Fitness: 0.305142
Iteration 99, Best Fitness: 0.304823

Final Best Fitness: 0.30482267264690954
Best Position Found:
[-1.00525058 -0.99286365  0.31454883 -1.01079882 -0.0891712  -1.00043833
  0.11758899 -0.99598431 -0.96012405  0.11354294 -1.03828407 -1.00567262
  0.06995972  2.42696    -1.00509889 -0.98998471  0.10788369  2.49682108
 -1.00871366 -1.00448837  0.17072398 -1.01207819  0.32244664 -0.97649409
 -0.85030097  0.10446858 -0.98902858  0.40693614 -1.00417625  0.24780766
 -1.00027552  0.24582986 -1.00138673 -1.0930744   0.02282631  0.07851345
  0.05364277 -0.99711596  0.23852913 -0.97809535]
