Optimization Log
Iteration 0, Best Fitness: 87.769554
Iteration 1, Best Fitness: 83.081714
Iteration 2, Best Fitness: 76.498313
Iteration 3, Best Fitness: 70.164752
Iteration 4, Best Fitness: 59.399128
Iteration 5, Best Fitness: 58.959393
Iteration 6, Best Fitness: 52.096689
Iteration 7, Best Fitness: 51.081167
Iteration 8, Best Fitness: 45.428624
Iteration 9, Best Fitness: 40.749949
Iteration 10, Best Fitness: 27.061003
Iteration 11, Best Fitness: 27.061003
Iteration 12, Best Fitness: 22.565240
Iteration 13, Best Fitness: 20.170647
Iteration 14, Best Fitness: 16.576513
Iteration 15, Best Fitness: 14.752730
Iteration 16, Best Fitness: 11.094877
Iteration 17, Best Fitness: 10.052627
Iteration 18, Best Fitness: 8.983060
Iteration 19, Best Fitness: 6.276996
Iteration 20, Best Fitness: 5.986957
Iteration 21, Best Fitness: 4.735240
Iteration 22, Best Fitness: 4.274741
Iteration 23, Best Fitness: 3.899617
Iteration 24, Best Fitness: 3.303884
Iteration 25, Best Fitness: 3.303884
Iteration 26, Best Fitness: 2.540576
Iteration 27, Best Fitness: 2.446240
Iteration 28, Best Fitness: 2.193474
Iteration 29, Best Fitness: 1.559756
Iteration 30, Best Fitness: 1.423179
Iteration 31, Best Fitness: 1.216392
Iteration 32, Best Fitness: 1.216392
Iteration 33, Best Fitness: 1.035421
Iteration 34, Best Fitness: 0.993344
Iteration 35, Best Fitness: 0.960398
Iteration 36, Best Fitness: 0.827456
Iteration 37, Best Fitness: 0.734108
Iteration 38, Best Fitness: 0.667137
Iteration 39, Best Fitness: 0.638428
Iteration 40, Best Fitness: 0.635917
Iteration 41, Best Fitness: 0.568745
Iteration 42, Best Fitness: 0.523520
Iteration 43, Best Fitness: 0.480146
Iteration 44, Best Fitness: 0.463260
Iteration 45, Best Fitness: 0.447112
Iteration 46, Best Fitness: 0.422598
Iteration 47, Best Fitness: 0.363615
Iteration 48, Best Fitness: 0.363615
Iteration 49, Best Fitness: 0.337610
Iteration 50, Best Fitness: 0.313355
Iteration 51, Best Fitness: 0.291476
Iteration 52, Best Fitness: 0.287269
Iteration 53, Best Fitness: 0.266055
Iteration 54, Best Fitness: 0.252547
Iteration 55, Best Fitness: 0.248471
Iteration 56, Best Fitness: 0.214236
Iteration 57, Best Fitness: 0.214236
Iteration 58, Best Fitness: 0.203857
Iteration 59, Best Fitness: 0.198124
Iteration 60, Best Fitness: 0.184227
Iteration 61, Best Fitness: 0.184227
Iteration 62, Best Fitness: 0.171417
Iteration 63, Best Fitness: 0.171194
Iteration 64, Best Fitness: 0.158185
Iteration 65, Best Fitness: 0.156176
Iteration 66, Best Fitness: 0.156176
Iteration 67, Best Fitness: 0.152494
Iteration 68, Best Fitness: 0.147359
Iteration 69, Best Fitness: 0.147356
Iteration 70, Best Fitness: 0.136958
Iteration 71, Best Fitness: 0.127521
Iteration 72, Best Fitness: 0.127521
Iteration 73, Best Fitness: 0.126236
Iteration 74, Best Fitness: 0.124490
Iteration 75, Best Fitness: 0.122046
Iteration 76, Best Fitness: 0.118802
Iteration 77, Best Fitness: 0.118578
Iteration 78, Best Fitness: 0.116353
Iteration 79, Best Fitness: 0.113784
Iteration 80, Best Fitness: 0.109054
Iteration 81, Best Fitness: 0.107951
Iteration 82, Best Fitness: 0.104256
Iteration 83, Best Fitness: 0.102041
Iteration 84, Best Fitness: 0.101025
Iteration 85, Best Fitness: 0.099508
Iteration 86, Best Fitness: 0.098879
Iteration 87, Best Fitness: 0.098566
Iteration 88, Best Fitness: 0.098566
Iteration 89, Best Fitness: 0.097044
Iteration 90, Best Fitness: 0.095276
Iteration 91, Best Fitness: 0.094680
Iteration 92, Best Fitness: 0.093794
Iteration 93, Best Fitness: 0.092215
Iteration 94, Best Fitness: 0.092215
Iteration 95, Best Fitness: 0.091564
Iteration 96, Best Fitness: 0.091540
Iteration 97, Best Fitness: 0.089974
Iteration 98, Best Fitness: 0.089353
Iteration 99, Best Fitness: 0.088801

Final Best Fitness: 0.08880106732552902
Best Position Found:
[-0.04524284 -0.07636583 -0.08440123 -0.08359615 -0.07640774  0.08880107
 -0.08867882  0.08743382  0.08522018  0.0859831  -0.08876423 -0.08520753
 -0.08717249 -0.08869385  0.08699783  0.08875058  0.08675487 -0.08760384
  0.08789176 -0.0865632 ]
