Optimization Log
Iteration 0, Best Fitness: 113667.590830
Iteration 1, Best Fitness: 20678.829828
Iteration 2, Best Fitness: 67.270446
Iteration 3, Best Fitness: 62.777599
Iteration 4, Best Fitness: 51.455599
Iteration 5, Best Fitness: 51.455599
Iteration 6, Best Fitness: 43.565531
Iteration 7, Best Fitness: 32.568035
Iteration 8, Best Fitness: 28.127399
Iteration 9, Best Fitness: 22.382263
Iteration 10, Best Fitness: 21.795185
Iteration 11, Best Fitness: 17.075466
Iteration 12, Best Fitness: 10.917759
Iteration 13, Best Fitness: 9.211631
Iteration 14, Best Fitness: 8.238892
Iteration 15, Best Fitness: 7.010175
Iteration 16, Best Fitness: 5.267825
Iteration 17, Best Fitness: 4.221806
Iteration 18, Best Fitness: 3.293052
Iteration 19, Best Fitness: 2.432805
Iteration 20, Best Fitness: 2.269204
Iteration 21, Best Fitness: 2.094735
Iteration 22, Best Fitness: 1.698371
Iteration 23, Best Fitness: 1.163539
Iteration 24, Best Fitness: 0.942253
Iteration 25, Best Fitness: 0.762032
Iteration 26, Best Fitness: 0.508702
Iteration 27, Best Fitness: 0.429708
Iteration 28, Best Fitness: 0.358802
Iteration 29, Best Fitness: 0.256321
Iteration 30, Best Fitness: 0.230348
Iteration 31, Best Fitness: 0.185474
Iteration 32, Best Fitness: 0.148498
Iteration 33, Best Fitness: 0.131051
Iteration 34, Best Fitness: 0.117894
Iteration 35, Best Fitness: 0.087971
Iteration 36, Best Fitness: 0.084108
Iteration 37, Best Fitness: 0.060230
Iteration 38, Best Fitness: 0.056583
Iteration 39, Best Fitness: 0.049617
Iteration 40, Best Fitness: 0.039448
Iteration 41, Best Fitness: 0.033556
Iteration 42, Best Fitness: 0.029589
Iteration 43, Best Fitness: 0.027365
Iteration 44, Best Fitness: 0.023747
Iteration 45, Best Fitness: 0.022561
Iteration 46, Best Fitness: 0.019621
Iteration 47, Best Fitness: 0.018342
Iteration 48, Best Fitness: 0.016161
Iteration 49, Best Fitness: 0.014103
Iteration 50, Best Fitness: 0.013946
Iteration 51, Best Fitness: 0.012479
Iteration 52, Best Fitness: 0.011267
Iteration 53, Best Fitness: 0.010795
Iteration 54, Best Fitness: 0.009677
Iteration 55, Best Fitness: 0.008988
Iteration 56, Best Fitness: 0.008030
Iteration 57, Best Fitness: 0.007360
Iteration 58, Best Fitness: 0.006980
Iteration 59, Best Fitness: 0.006340
Iteration 60, Best Fitness: 0.006020
Iteration 61, Best Fitness: 0.005506
Iteration 62, Best Fitness: 0.005269
Iteration 63, Best Fitness: 0.005040
Iteration 64, Best Fitness: 0.004692
Iteration 65, Best Fitness: 0.004479
Iteration 66, Best Fitness: 0.004245
Iteration 67, Best Fitness: 0.003956
Iteration 68, Best Fitness: 0.003866
Iteration 69, Best Fitness: 0.003608
Iteration 70, Best Fitness: 0.003459
Iteration 71, Best Fitness: 0.003336
Iteration 72, Best Fitness: 0.003140
Iteration 73, Best Fitness: 0.003036
Iteration 74, Best Fitness: 0.002961
Iteration 75, Best Fitness: 0.002791
Iteration 76, Best Fitness: 0.002703
Iteration 77, Best Fitness: 0.002581
Iteration 78, Best Fitness: 0.002512
Iteration 79, Best Fitness: 0.002418
Iteration 80, Best Fitness: 0.002364
Iteration 81, Best Fitness: 0.002297
Iteration 82, Best Fitness: 0.002248
Iteration 83, Best Fitness: 0.002186
Iteration 84, Best Fitness: 0.002153
Iteration 85, Best Fitness: 0.002113
Iteration 86, Best Fitness: 0.002066
Iteration 87, Best Fitness: 0.002053
Iteration 88, Best Fitness: 0.002006
Iteration 89, Best Fitness: 0.001963
Iteration 90, Best Fitness: 0.001935
Iteration 91, Best Fitness: 0.001903
Iteration 92, Best Fitness: 0.001888
Iteration 93, Best Fitness: 0.001868
Iteration 94, Best Fitness: 0.001858
Iteration 95, Best Fitness: 0.001840
Iteration 96, Best Fitness: 0.001830
Iteration 97, Best Fitness: 0.001821
Iteration 98, Best Fitness: 0.001812
Iteration 99, Best Fitness: 0.001809

Final Best Fitness: 0.0018087757612491875
Best Position Found:
[ 1.05929495e-04  8.59888721e-05 -1.03716789e-04  1.19753207e-04
  9.60160568e-05 -5.59799162e-05 -8.77320436e-05 -1.18470998e-04
 -2.63241799e-05 -9.30701006e-05 -1.03420954e-04 -9.88858085e-05
  9.95441434e-05  8.01400153e-05  9.12780521e-05  9.07209655e-05
 -5.77490170e-05 -9.27586366e-05 -1.06691899e-04  9.46046126e-05]
