Optimization Log
Iteration 0, Best Fitness: 20.833493
Iteration 1, Best Fitness: 20.655661
Iteration 2, Best Fitness: 20.412116
Iteration 3, Best Fitness: 20.288670
Iteration 4, Best Fitness: 20.258640
Iteration 5, Best Fitness: 19.388972
Iteration 6, Best Fitness: 18.789354
Iteration 7, Best Fitness: 17.671216
Iteration 8, Best Fitness: 17.671216
Iteration 9, Best Fitness: 17.040797
Iteration 10, Best Fitness: 15.834381
Iteration 11, Best Fitness: 15.092076
Iteration 12, Best Fitness: 13.879983
Iteration 13, Best Fitness: 13.858423
Iteration 14, Best Fitness: 12.822927
Iteration 15, Best Fitness: 12.303101
Iteration 16, Best Fitness: 11.487415
Iteration 17, Best Fitness: 10.876526
Iteration 18, Best Fitness: 10.337846
Iteration 19, Best Fitness: 8.797077
Iteration 20, Best Fitness: 8.470629
Iteration 21, Best Fitness: 7.738753
Iteration 22, Best Fitness: 7.303411
Iteration 23, Best Fitness: 6.523290
Iteration 24, Best Fitness: 5.984526
Iteration 25, Best Fitness: 5.375866
Iteration 26, Best Fitness: 5.144337
Iteration 27, Best Fitness: 4.813682
Iteration 28, Best Fitness: 4.529754
Iteration 29, Best Fitness: 4.404506
Iteration 30, Best Fitness: 4.148746
Iteration 31, Best Fitness: 4.027684
Iteration 32, Best Fitness: 3.826793
Iteration 33, Best Fitness: 3.617836
Iteration 34, Best Fitness: 3.432827
Iteration 35, Best Fitness: 3.219229
Iteration 36, Best Fitness: 3.175390
Iteration 37, Best Fitness: 2.993200
Iteration 38, Best Fitness: 2.861325
Iteration 39, Best Fitness: 2.606668
Iteration 40, Best Fitness: 2.524889
Iteration 41, Best Fitness: 2.126271
Iteration 42, Best Fitness: 2.050822
Iteration 43, Best Fitness: 1.963879
Iteration 44, Best Fitness: 1.755875
Iteration 45, Best Fitness: 1.533258
Iteration 46, Best Fitness: 1.416954
Iteration 47, Best Fitness: 1.259484
Iteration 48, Best Fitness: 1.081402
Iteration 49, Best Fitness: 0.935456
Iteration 50, Best Fitness: 0.893372
Iteration 51, Best Fitness: 0.866798
Iteration 52, Best Fitness: 0.792672
Iteration 53, Best Fitness: 0.695696
Iteration 54, Best Fitness: 0.667822
Iteration 55, Best Fitness: 0.610543
Iteration 56, Best Fitness: 0.582937
Iteration 57, Best Fitness: 0.542042
Iteration 58, Best Fitness: 0.487426
Iteration 59, Best Fitness: 0.438815
Iteration 60, Best Fitness: 0.409335
Iteration 61, Best Fitness: 0.393192
Iteration 62, Best Fitness: 0.367880
Iteration 63, Best Fitness: 0.354899
Iteration 64, Best Fitness: 0.338137
Iteration 65, Best Fitness: 0.318623
Iteration 66, Best Fitness: 0.307810
Iteration 67, Best Fitness: 0.284695
Iteration 68, Best Fitness: 0.270350
Iteration 69, Best Fitness: 0.256628
Iteration 70, Best Fitness: 0.245581
Iteration 71, Best Fitness: 0.238852
Iteration 72, Best Fitness: 0.225371
Iteration 73, Best Fitness: 0.219303
Iteration 74, Best Fitness: 0.213322
Iteration 75, Best Fitness: 0.205023
Iteration 76, Best Fitness: 0.197380
Iteration 77, Best Fitness: 0.193041
Iteration 78, Best Fitness: 0.188451
Iteration 79, Best Fitness: 0.180285
Iteration 80, Best Fitness: 0.177238
Iteration 81, Best Fitness: 0.168949
Iteration 82, Best Fitness: 0.165247
Iteration 83, Best Fitness: 0.160240
Iteration 84, Best Fitness: 0.159450
Iteration 85, Best Fitness: 0.155710
Iteration 86, Best Fitness: 0.151480
Iteration 87, Best Fitness: 0.149726
Iteration 88, Best Fitness: 0.147338
Iteration 89, Best Fitness: 0.145120
Iteration 90, Best Fitness: 0.143428
Iteration 91, Best Fitness: 0.141528
Iteration 92, Best Fitness: 0.138955
Iteration 93, Best Fitness: 0.138034
Iteration 94, Best Fitness: 0.137237
Iteration 95, Best Fitness: 0.136516
Iteration 96, Best Fitness: 0.135607
Iteration 97, Best Fitness: 0.135189
Iteration 98, Best Fitness: 0.134663
Iteration 99, Best Fitness: 0.134339

Final Best Fitness: 0.13433939986053334
Best Position Found:
[ 0.03048542 -0.01659418  0.02608079 -0.02812807  0.02150684 -0.02884641
  0.02813843 -0.01994107 -0.01616581  0.01775618 -0.02365671  0.01933499
  0.02751493 -0.02992758  0.02428939  0.02914004 -0.03120624  0.02020922
  0.02271845 -0.02486569  0.02801527  0.03084779 -0.02244078 -0.0200327
  0.02712774 -0.02155114 -0.01615146  0.03029827 -0.02484247 -0.02756332
  0.02961877  0.01643913 -0.02868119 -0.01409332  0.02788071  0.02220626
 -0.02895521 -0.03209792 -0.02626669  0.02703498]
