Optimization Log
Iteration 0, Best Fitness: 63.870983
Iteration 1, Best Fitness: 52.137072
Iteration 2, Best Fitness: 44.093876
Iteration 3, Best Fitness: 44.093876
Iteration 4, Best Fitness: 42.134297
Iteration 5, Best Fitness: 42.134297
Iteration 6, Best Fitness: 28.234015
Iteration 7, Best Fitness: 25.737597
Iteration 8, Best Fitness: 18.327237
Iteration 9, Best Fitness: 18.327237
Iteration 10, Best Fitness: 15.968778
Iteration 11, Best Fitness: 12.666405
Iteration 12, Best Fitness: 12.666405
Iteration 13, Best Fitness: 10.320136
Iteration 14, Best Fitness: 5.971772
Iteration 15, Best Fitness: 5.971772
Iteration 16, Best Fitness: 5.971772
Iteration 17, Best Fitness: 4.540902
Iteration 18, Best Fitness: 3.620456
Iteration 19, Best Fitness: 2.380824
Iteration 20, Best Fitness: 2.380824
Iteration 21, Best Fitness: 2.294922
Iteration 22, Best Fitness: 1.419008
Iteration 23, Best Fitness: 1.419008
Iteration 24, Best Fitness: 1.419008
Iteration 25, Best Fitness: 1.309768
Iteration 26, Best Fitness: 1.105947
Iteration 27, Best Fitness: 1.008014
Iteration 28, Best Fitness: 0.811069
Iteration 29, Best Fitness: 0.808521
Iteration 30, Best Fitness: 0.736804
Iteration 31, Best Fitness: 0.438368
Iteration 32, Best Fitness: 0.438368
Iteration 33, Best Fitness: 0.422682
Iteration 34, Best Fitness: 0.422682
Iteration 35, Best Fitness: 0.359033
Iteration 36, Best Fitness: 0.358032
Iteration 37, Best Fitness: 0.354123
Iteration 38, Best Fitness: 0.294921
Iteration 39, Best Fitness: 0.294921
Iteration 40, Best Fitness: 0.283632
Iteration 41, Best Fitness: 0.263889
Iteration 42, Best Fitness: 0.220703
Iteration 43, Best Fitness: 0.205343
Iteration 44, Best Fitness: 0.205343
Iteration 45, Best Fitness: 0.191758
Iteration 46, Best Fitness: 0.178915
Iteration 47, Best Fitness: 0.173082
Iteration 48, Best Fitness: 0.167470
Iteration 49, Best Fitness: 0.164154
Iteration 50, Best Fitness: 0.134263
Iteration 51, Best Fitness: 0.125869
Iteration 52, Best Fitness: 0.121177
Iteration 53, Best Fitness: 0.116305
Iteration 54, Best Fitness: 0.100703
Iteration 55, Best Fitness: 0.100703
Iteration 56, Best Fitness: 0.085520
Iteration 57, Best Fitness: 0.085520
Iteration 58, Best Fitness: 0.085520
Iteration 59, Best Fitness: 0.084029
Iteration 60, Best Fitness: 0.081658
Iteration 61, Best Fitness: 0.081658
Iteration 62, Best Fitness: 0.074490
Iteration 63, Best Fitness: 0.073272
Iteration 64, Best Fitness: 0.070864
Iteration 65, Best Fitness: 0.067614
Iteration 66, Best Fitness: 0.066003
Iteration 67, Best Fitness: 0.062245
Iteration 68, Best Fitness: 0.057225
Iteration 69, Best Fitness: 0.057045
Iteration 70, Best Fitness: 0.053032
Iteration 71, Best Fitness: 0.053032
Iteration 72, Best Fitness: 0.050628
Iteration 73, Best Fitness: 0.050535
Iteration 74, Best Fitness: 0.049889
Iteration 75, Best Fitness: 0.048627
Iteration 76, Best Fitness: 0.046512
Iteration 77, Best Fitness: 0.046512
Iteration 78, Best Fitness: 0.046029
Iteration 79, Best Fitness: 0.043841
Iteration 80, Best Fitness: 0.043841
Iteration 81, Best Fitness: 0.042735
Iteration 82, Best Fitness: 0.040053
Iteration 83, Best Fitness: 0.039789
Iteration 84, Best Fitness: 0.039535
Iteration 85, Best Fitness: 0.039260
Iteration 86, Best Fitness: 0.037559
Iteration 87, Best Fitness: 0.037559
Iteration 88, Best Fitness: 0.036844
Iteration 89, Best Fitness: 0.036152
Iteration 90, Best Fitness: 0.036152
Iteration 91, Best Fitness: 0.035607
Iteration 92, Best Fitness: 0.035099
Iteration 93, Best Fitness: 0.034654
Iteration 94, Best Fitness: 0.034654
Iteration 95, Best Fitness: 0.034022
Iteration 96, Best Fitness: 0.033699
Iteration 97, Best Fitness: 0.033578
Iteration 98, Best Fitness: 0.033416
Iteration 99, Best Fitness: 0.033182

Final Best Fitness: 0.03318211048934355
Best Position Found:
[ 0.03300576 -0.03261156 -0.03292507  0.03305093  0.03250449 -0.03295315
  0.03307544  0.03318211 -0.03085706 -0.03271736]
