Optimization Log
Iteration 0, Best Fitness: 29632589.897224
Iteration 1, Best Fitness: 3988933.770879
Iteration 2, Best Fitness: 1668265.415338
Iteration 3, Best Fitness: 551069.496099
Iteration 4, Best Fitness: 275590.046006
Iteration 5, Best Fitness: 275590.046006
Iteration 6, Best Fitness: 215482.219910
Iteration 7, Best Fitness: 93709.800503
Iteration 8, Best Fitness: 42092.509970
Iteration 9, Best Fitness: 10114.770423
Iteration 10, Best Fitness: 9835.001968
Iteration 11, Best Fitness: 3719.768595
Iteration 12, Best Fitness: 1812.010990
Iteration 13, Best Fitness: 1812.010990
Iteration 14, Best Fitness: 802.859901
Iteration 15, Best Fitness: 718.945306
Iteration 16, Best Fitness: 576.720197
Iteration 17, Best Fitness: 444.968415
Iteration 18, Best Fitness: 289.881177
Iteration 19, Best Fitness: 147.543196
Iteration 20, Best Fitness: 76.302603
Iteration 21, Best Fitness: 76.302603
Iteration 22, Best Fitness: 39.957353
Iteration 23, Best Fitness: 39.957353
Iteration 24, Best Fitness: 39.957353
Iteration 25, Best Fitness: 21.754620
Iteration 26, Best Fitness: 21.754620
Iteration 27, Best Fitness: 20.068519
Iteration 28, Best Fitness: 18.306706
Iteration 29, Best Fitness: 18.306706
Iteration 30, Best Fitness: 15.696696
Iteration 31, Best Fitness: 12.146212
Iteration 32, Best Fitness: 12.146212
Iteration 33, Best Fitness: 12.146212
Iteration 34, Best Fitness: 12.146212
Iteration 35, Best Fitness: 11.556580
Iteration 36, Best Fitness: 11.556580
Iteration 37, Best Fitness: 11.556580
Iteration 38, Best Fitness: 9.661464
Iteration 39, Best Fitness: 9.661464
Iteration 40, Best Fitness: 9.661464
Iteration 41, Best Fitness: 9.661464
Iteration 42, Best Fitness: 9.661464
Iteration 43, Best Fitness: 9.661464
Iteration 44, Best Fitness: 9.661464
Iteration 45, Best Fitness: 6.789883
Iteration 46, Best Fitness: 6.789883
Iteration 47, Best Fitness: 6.789883
Iteration 48, Best Fitness: 6.789883
Iteration 49, Best Fitness: 6.789883
Iteration 50, Best Fitness: 6.789883
Iteration 51, Best Fitness: 5.598035
Iteration 52, Best Fitness: 5.598035
Iteration 53, Best Fitness: 5.598035
Iteration 54, Best Fitness: 5.598035
Iteration 55, Best Fitness: 5.598035
Iteration 56, Best Fitness: 5.598035
Iteration 57, Best Fitness: 5.598035
Iteration 58, Best Fitness: 5.598035
Iteration 59, Best Fitness: 5.598035
Iteration 60, Best Fitness: 5.598035
Iteration 61, Best Fitness: 5.598035
Iteration 62, Best Fitness: 5.598035
Iteration 63, Best Fitness: 5.598035
Iteration 64, Best Fitness: 5.598035
Iteration 65, Best Fitness: 5.598035
Iteration 66, Best Fitness: 5.598035
Iteration 67, Best Fitness: 5.598035
Iteration 68, Best Fitness: 5.598035
Iteration 69, Best Fitness: 5.598035
Iteration 70, Best Fitness: 5.598035
Iteration 71, Best Fitness: 5.202941
Iteration 72, Best Fitness: 5.202941
Iteration 73, Best Fitness: 5.202941
Iteration 74, Best Fitness: 5.202941
Iteration 75, Best Fitness: 5.202941
Iteration 76, Best Fitness: 5.202941
Iteration 77, Best Fitness: 5.202941
Iteration 78, Best Fitness: 5.202941
Iteration 79, Best Fitness: 4.917301
Iteration 80, Best Fitness: 4.917301
Iteration 81, Best Fitness: 4.917301
Iteration 82, Best Fitness: 4.917301
Iteration 83, Best Fitness: 4.917301
Iteration 84, Best Fitness: 4.917301
Iteration 85, Best Fitness: 4.917301
Iteration 86, Best Fitness: 4.917301
Iteration 87, Best Fitness: 4.885288
Iteration 88, Best Fitness: 4.885288
Iteration 89, Best Fitness: 4.885288
Iteration 90, Best Fitness: 4.885288
Iteration 91, Best Fitness: 4.885288
Iteration 92, Best Fitness: 4.885288
Iteration 93, Best Fitness: 4.859142
Iteration 94, Best Fitness: 4.662127
Iteration 95, Best Fitness: 4.662127
Iteration 96, Best Fitness: 4.662127
Iteration 97, Best Fitness: 4.662127
Iteration 98, Best Fitness: 4.657625
Iteration 99, Best Fitness: 4.628575

Final Best Fitness: 4.628575061782879
Best Position Found:
[0.94156863 0.88632488 0.78349581 0.62055853 0.37605088 0.12280282
 0.0587185  0.02709882 0.01282723 0.03848244]
