Optimization Log
Iteration 0, Best Fitness: 87.251799
Iteration 1, Best Fitness: 87.251799
Iteration 2, Best Fitness: 85.168282
Iteration 3, Best Fitness: 74.609500
Iteration 4, Best Fitness: 74.609500
Iteration 5, Best Fitness: 73.687436
Iteration 6, Best Fitness: 72.264044
Iteration 7, Best Fitness: 66.029606
Iteration 8, Best Fitness: 66.029606
Iteration 9, Best Fitness: 58.740203
Iteration 10, Best Fitness: 51.334732
Iteration 11, Best Fitness: 51.334732
Iteration 12, Best Fitness: 51.334732
Iteration 13, Best Fitness: 46.273914
Iteration 14, Best Fitness: 39.830132
Iteration 15, Best Fitness: 39.830132
Iteration 16, Best Fitness: 38.147671
Iteration 17, Best Fitness: 31.767079
Iteration 18, Best Fitness: 29.799964
Iteration 19, Best Fitness: 28.594204
Iteration 20, Best Fitness: 23.629625
Iteration 21, Best Fitness: 22.583138
Iteration 22, Best Fitness: 17.860896
Iteration 23, Best Fitness: 16.581964
Iteration 24, Best Fitness: 13.714393
Iteration 25, Best Fitness: 13.714393
Iteration 26, Best Fitness: 11.297971
Iteration 27, Best Fitness: 10.524573
Iteration 28, Best Fitness: 10.190318
Iteration 29, Best Fitness: 8.927695
Iteration 30, Best Fitness: 8.828045
Iteration 31, Best Fitness: 7.922774
Iteration 32, Best Fitness: 7.098660
Iteration 33, Best Fitness: 6.458542
Iteration 34, Best Fitness: 5.854060
Iteration 35, Best Fitness: 5.165714
Iteration 36, Best Fitness: 4.662875
Iteration 37, Best Fitness: 4.608946
Iteration 38, Best Fitness: 4.602927
Iteration 39, Best Fitness: 4.147095
Iteration 40, Best Fitness: 4.099657
Iteration 41, Best Fitness: 3.155402
Iteration 42, Best Fitness: 3.155402
Iteration 43, Best Fitness: 2.970142
Iteration 44, Best Fitness: 2.824009
Iteration 45, Best Fitness: 2.696276
Iteration 46, Best Fitness: 2.696276
Iteration 47, Best Fitness: 2.548821
Iteration 48, Best Fitness: 2.271983
Iteration 49, Best Fitness: 2.120119
Iteration 50, Best Fitness: 2.120119
Iteration 51, Best Fitness: 1.903200
Iteration 52, Best Fitness: 1.721997
Iteration 53, Best Fitness: 1.721997
Iteration 54, Best Fitness: 1.595414
Iteration 55, Best Fitness: 1.499200
Iteration 56, Best Fitness: 1.474522
Iteration 57, Best Fitness: 1.309172
Iteration 58, Best Fitness: 1.309172
Iteration 59, Best Fitness: 1.217959
Iteration 60, Best Fitness: 1.164642
Iteration 61, Best Fitness: 1.116607
Iteration 62, Best Fitness: 1.006909
Iteration 63, Best Fitness: 0.999175
Iteration 64, Best Fitness: 0.982237
Iteration 65, Best Fitness: 0.907278
Iteration 66, Best Fitness: 0.907278
Iteration 67, Best Fitness: 0.871973
Iteration 68, Best Fitness: 0.836109
Iteration 69, Best Fitness: 0.836109
Iteration 70, Best Fitness: 0.830626
Iteration 71, Best Fitness: 0.773116
Iteration 72, Best Fitness: 0.773116
Iteration 73, Best Fitness: 0.746566
Iteration 74, Best Fitness: 0.724873
Iteration 75, Best Fitness: 0.724873
Iteration 76, Best Fitness: 0.724873
Iteration 77, Best Fitness: 0.704515
Iteration 78, Best Fitness: 0.701384
Iteration 79, Best Fitness: 0.690715
Iteration 80, Best Fitness: 0.684950
Iteration 81, Best Fitness: 0.662132
Iteration 82, Best Fitness: 0.655440
Iteration 83, Best Fitness: 0.655440
Iteration 84, Best Fitness: 0.647544
Iteration 85, Best Fitness: 0.629669
Iteration 86, Best Fitness: 0.629669
Iteration 87, Best Fitness: 0.607515
Iteration 88, Best Fitness: 0.602255
Iteration 89, Best Fitness: 0.597325
Iteration 90, Best Fitness: 0.593779
Iteration 91, Best Fitness: 0.579916
Iteration 92, Best Fitness: 0.572293
Iteration 93, Best Fitness: 0.570354
Iteration 94, Best Fitness: 0.560712
Iteration 95, Best Fitness: 0.554267
Iteration 96, Best Fitness: 0.548210
Iteration 97, Best Fitness: 0.541460
Iteration 98, Best Fitness: 0.540447
Iteration 99, Best Fitness: 0.537562

Final Best Fitness: 0.5375623400310935
Best Position Found:
[-0.53152343  0.51144783  0.53756234  0.52351423 -0.50907373 -0.53068199
  0.11778823 -0.31582353 -0.52616024  0.49984946  0.5374284   0.21139142
 -0.4149525  -0.52489977 -0.31060145  0.47701093 -0.53188683  0.52707952
  0.50832594 -0.53491173  0.53516364  0.22483723  0.52619684  0.53483581
 -0.40437659 -0.48368379  0.1604062   0.50070671 -0.43482566  0.25188213]
