Optimization Log
Iteration 0, Best Fitness: 23412400.498529
Iteration 1, Best Fitness: 16007.048949
Iteration 2, Best Fitness: 1103.494292
Iteration 3, Best Fitness: 40.227335
Iteration 4, Best Fitness: 40.227335
Iteration 5, Best Fitness: 40.227335
Iteration 6, Best Fitness: 27.401555
Iteration 7, Best Fitness: 25.202928
Iteration 8, Best Fitness: 20.042684
Iteration 9, Best Fitness: 17.904865
Iteration 10, Best Fitness: 12.399866
Iteration 11, Best Fitness: 12.030109
Iteration 12, Best Fitness: 8.423121
Iteration 13, Best Fitness: 7.888908
Iteration 14, Best Fitness: 5.032529
Iteration 15, Best Fitness: 4.466521
Iteration 16, Best Fitness: 3.846812
Iteration 17, Best Fitness: 3.233873
Iteration 18, Best Fitness: 2.307183
Iteration 19, Best Fitness: 1.942642
Iteration 20, Best Fitness: 1.682392
Iteration 21, Best Fitness: 1.307479
Iteration 22, Best Fitness: 1.070374
Iteration 23, Best Fitness: 0.827676
Iteration 24, Best Fitness: 0.689120
Iteration 25, Best Fitness: 0.518357
Iteration 26, Best Fitness: 0.443585
Iteration 27, Best Fitness: 0.318855
Iteration 28, Best Fitness: 0.225730
Iteration 29, Best Fitness: 0.198378
Iteration 30, Best Fitness: 0.155419
Iteration 31, Best Fitness: 0.105126
Iteration 32, Best Fitness: 0.092949
Iteration 33, Best Fitness: 0.073694
Iteration 34, Best Fitness: 0.065361
Iteration 35, Best Fitness: 0.055767
Iteration 36, Best Fitness: 0.045416
Iteration 37, Best Fitness: 0.035931
Iteration 38, Best Fitness: 0.031873
Iteration 39, Best Fitness: 0.025814
Iteration 40, Best Fitness: 0.020562
Iteration 41, Best Fitness: 0.017797
Iteration 42, Best Fitness: 0.014229
Iteration 43, Best Fitness: 0.012574
Iteration 44, Best Fitness: 0.010882
Iteration 45, Best Fitness: 0.008848
Iteration 46, Best Fitness: 0.007860
Iteration 47, Best Fitness: 0.006326
Iteration 48, Best Fitness: 0.005278
Iteration 49, Best Fitness: 0.005037
Iteration 50, Best Fitness: 0.004493
Iteration 51, Best Fitness: 0.003715
Iteration 52, Best Fitness: 0.003277
Iteration 53, Best Fitness: 0.002944
Iteration 54, Best Fitness: 0.002727
Iteration 55, Best Fitness: 0.002569
Iteration 56, Best Fitness: 0.002310
Iteration 57, Best Fitness: 0.002125
Iteration 58, Best Fitness: 0.001955
Iteration 59, Best Fitness: 0.001820
Iteration 60, Best Fitness: 0.001663
Iteration 61, Best Fitness: 0.001517
Iteration 62, Best Fitness: 0.001375
Iteration 63, Best Fitness: 0.001252
Iteration 64, Best Fitness: 0.001179
Iteration 65, Best Fitness: 0.001087
Iteration 66, Best Fitness: 0.001033
Iteration 67, Best Fitness: 0.000952
Iteration 68, Best Fitness: 0.000916
Iteration 69, Best Fitness: 0.000875
Iteration 70, Best Fitness: 0.000838
Iteration 71, Best Fitness: 0.000787
Iteration 72, Best Fitness: 0.000740
Iteration 73, Best Fitness: 0.000704
Iteration 74, Best Fitness: 0.000652
Iteration 75, Best Fitness: 0.000637
Iteration 76, Best Fitness: 0.000620
Iteration 77, Best Fitness: 0.000591
Iteration 78, Best Fitness: 0.000567
Iteration 79, Best Fitness: 0.000537
Iteration 80, Best Fitness: 0.000518
Iteration 81, Best Fitness: 0.000488
Iteration 82, Best Fitness: 0.000481
Iteration 83, Best Fitness: 0.000462
Iteration 84, Best Fitness: 0.000447
Iteration 85, Best Fitness: 0.000443
Iteration 86, Best Fitness: 0.000429
Iteration 87, Best Fitness: 0.000415
Iteration 88, Best Fitness: 0.000415
Iteration 89, Best Fitness: 0.000399
Iteration 90, Best Fitness: 0.000396
Iteration 91, Best Fitness: 0.000389
Iteration 92, Best Fitness: 0.000386
Iteration 93, Best Fitness: 0.000381
Iteration 94, Best Fitness: 0.000377
Iteration 95, Best Fitness: 0.000373
Iteration 96, Best Fitness: 0.000370
Iteration 97, Best Fitness: 0.000369
Iteration 98, Best Fitness: 0.000367
Iteration 99, Best Fitness: 0.000366

Final Best Fitness: 0.00036631681884583705
Best Position Found:
[ 1.16916222e-05  2.42518602e-05 -2.09596167e-05  2.36970070e-05
  2.39161888e-05  2.40089400e-05  3.83861625e-06  2.86875902e-06
  1.69250255e-05  1.75212206e-05  1.16133306e-06  2.27090593e-05
  2.83554197e-05 -2.39614922e-05  3.10155701e-05 -1.92529315e-05
  1.95800712e-05 -1.01123632e-06  2.90527648e-05  2.05380844e-05]
