Optimization Log
Iteration 0, Best Fitness: 56264.587993
Iteration 1, Best Fitness: 56264.587993
Iteration 2, Best Fitness: 56264.587993
Iteration 3, Best Fitness: 48215.981218
Iteration 4, Best Fitness: 36323.857408
Iteration 5, Best Fitness: 30758.768906
Iteration 6, Best Fitness: 26968.125727
Iteration 7, Best Fitness: 26968.125727
Iteration 8, Best Fitness: 26968.125727
Iteration 9, Best Fitness: 24536.148779
Iteration 10, Best Fitness: 21365.965122
Iteration 11, Best Fitness: 15779.692503
Iteration 12, Best Fitness: 12990.067084
Iteration 13, Best Fitness: 12990.067084
Iteration 14, Best Fitness: 12673.170283
Iteration 15, Best Fitness: 9110.232696
Iteration 16, Best Fitness: 8262.206532
Iteration 17, Best Fitness: 6630.455336
Iteration 18, Best Fitness: 6630.455336
Iteration 19, Best Fitness: 6630.455336
Iteration 20, Best Fitness: 3967.642257
Iteration 21, Best Fitness: 3967.642257
Iteration 22, Best Fitness: 3967.642257
Iteration 23, Best Fitness: 3967.642257
Iteration 24, Best Fitness: 3905.432680
Iteration 25, Best Fitness: 2796.475199
Iteration 26, Best Fitness: 2796.475199
Iteration 27, Best Fitness: 1575.912473
Iteration 28, Best Fitness: 1575.912473
Iteration 29, Best Fitness: 1575.912473
Iteration 30, Best Fitness: 1390.380163
Iteration 31, Best Fitness: 1102.782278
Iteration 32, Best Fitness: 1102.782278
Iteration 33, Best Fitness: 868.929558
Iteration 34, Best Fitness: 638.479462
Iteration 35, Best Fitness: 638.479462
Iteration 36, Best Fitness: 638.479462
Iteration 37, Best Fitness: 532.798872
Iteration 38, Best Fitness: 456.885886
Iteration 39, Best Fitness: 367.685571
Iteration 40, Best Fitness: 287.502364
Iteration 41, Best Fitness: 287.502364
Iteration 42, Best Fitness: 273.182803
Iteration 43, Best Fitness: 256.822095
Iteration 44, Best Fitness: 228.379356
Iteration 45, Best Fitness: 181.554252
Iteration 46, Best Fitness: 149.723974
Iteration 47, Best Fitness: 149.723974
Iteration 48, Best Fitness: 124.914331
Iteration 49, Best Fitness: 124.914331
Iteration 50, Best Fitness: 109.089349
Iteration 51, Best Fitness: 81.917950
Iteration 52, Best Fitness: 81.917950
Iteration 53, Best Fitness: 80.022177
Iteration 54, Best Fitness: 77.822144
Iteration 55, Best Fitness: 77.822144
Iteration 56, Best Fitness: 77.822144
Iteration 57, Best Fitness: 61.238130
Iteration 58, Best Fitness: 61.238130
Iteration 59, Best Fitness: 61.238130
Iteration 60, Best Fitness: 51.006985
Iteration 61, Best Fitness: 51.006985
Iteration 62, Best Fitness: 50.959258
Iteration 63, Best Fitness: 44.546586
Iteration 64, Best Fitness: 44.544719
Iteration 65, Best Fitness: 43.915762
Iteration 66, Best Fitness: 39.789583
Iteration 67, Best Fitness: 36.158989
Iteration 68, Best Fitness: 32.935276
Iteration 69, Best Fitness: 32.420170
Iteration 70, Best Fitness: 27.148286
Iteration 71, Best Fitness: 27.148286
Iteration 72, Best Fitness: 26.829335
Iteration 73, Best Fitness: 25.931412
Iteration 74, Best Fitness: 23.576534
Iteration 75, Best Fitness: 23.576534
Iteration 76, Best Fitness: 23.452342
Iteration 77, Best Fitness: 20.824525
Iteration 78, Best Fitness: 20.824525
Iteration 79, Best Fitness: 20.495297
Iteration 80, Best Fitness: 19.095817
Iteration 81, Best Fitness: 18.574935
Iteration 82, Best Fitness: 17.696893
Iteration 83, Best Fitness: 16.586680
Iteration 84, Best Fitness: 16.185827
Iteration 85, Best Fitness: 15.593426
Iteration 86, Best Fitness: 15.063596
Iteration 87, Best Fitness: 14.746454
Iteration 88, Best Fitness: 14.505941
Iteration 89, Best Fitness: 14.142678
Iteration 90, Best Fitness: 13.785425
Iteration 91, Best Fitness: 12.960437
Iteration 92, Best Fitness: 12.938832
Iteration 93, Best Fitness: 12.490411
Iteration 94, Best Fitness: 12.171646
Iteration 95, Best Fitness: 12.078805
Iteration 96, Best Fitness: 12.011607
Iteration 97, Best Fitness: 11.841931
Iteration 98, Best Fitness: 11.770158
Iteration 99, Best Fitness: 11.659363

Final Best Fitness: 11.659363474851768
Best Position Found:
[ 0.11868582  0.31081591  0.28517127  0.99268974 -2.53267335  1.82794387
 -0.96743547  0.19215997 -0.68240821 -0.70350539  1.77470106 -1.23842171
  1.280423   -1.34875435  1.65048308 -0.9278945  -1.14293441  0.90783244
  1.04952952 -1.24019863]
