Optimization Log
Iteration 0, Best Fitness: 15505421.579175
Iteration 1, Best Fitness: 15505421.579175
Iteration 2, Best Fitness: 199072.288715
Iteration 3, Best Fitness: 460.402022
Iteration 4, Best Fitness: 187.947948
Iteration 5, Best Fitness: 73.259993
Iteration 6, Best Fitness: 73.259993
Iteration 7, Best Fitness: 55.338155
Iteration 8, Best Fitness: 38.627706
Iteration 9, Best Fitness: 31.567318
Iteration 10, Best Fitness: 25.240624
Iteration 11, Best Fitness: 20.278048
Iteration 12, Best Fitness: 17.581301
Iteration 13, Best Fitness: 15.105854
Iteration 14, Best Fitness: 10.991478
Iteration 15, Best Fitness: 9.983836
Iteration 16, Best Fitness: 6.396487
Iteration 17, Best Fitness: 4.985343
Iteration 18, Best Fitness: 4.422013
Iteration 19, Best Fitness: 3.513181
Iteration 20, Best Fitness: 2.672451
Iteration 21, Best Fitness: 2.378026
Iteration 22, Best Fitness: 1.929467
Iteration 23, Best Fitness: 1.503298
Iteration 24, Best Fitness: 1.154912
Iteration 25, Best Fitness: 0.930428
Iteration 26, Best Fitness: 0.797966
Iteration 27, Best Fitness: 0.665072
Iteration 28, Best Fitness: 0.509947
Iteration 29, Best Fitness: 0.442351
Iteration 30, Best Fitness: 0.358907
Iteration 31, Best Fitness: 0.259871
Iteration 32, Best Fitness: 0.231164
Iteration 33, Best Fitness: 0.202601
Iteration 34, Best Fitness: 0.158486
Iteration 35, Best Fitness: 0.131245
Iteration 36, Best Fitness: 0.099584
Iteration 37, Best Fitness: 0.086066
Iteration 38, Best Fitness: 0.071738
Iteration 39, Best Fitness: 0.057539
Iteration 40, Best Fitness: 0.049122
Iteration 41, Best Fitness: 0.043939
Iteration 42, Best Fitness: 0.036821
Iteration 43, Best Fitness: 0.031617
Iteration 44, Best Fitness: 0.028240
Iteration 45, Best Fitness: 0.022596
Iteration 46, Best Fitness: 0.020954
Iteration 47, Best Fitness: 0.018538
Iteration 48, Best Fitness: 0.015984
Iteration 49, Best Fitness: 0.013638
Iteration 50, Best Fitness: 0.012311
Iteration 51, Best Fitness: 0.011042
Iteration 52, Best Fitness: 0.009914
Iteration 53, Best Fitness: 0.009175
Iteration 54, Best Fitness: 0.008472
Iteration 55, Best Fitness: 0.007529
Iteration 56, Best Fitness: 0.006558
Iteration 57, Best Fitness: 0.005974
Iteration 58, Best Fitness: 0.005752
Iteration 59, Best Fitness: 0.005204
Iteration 60, Best Fitness: 0.004685
Iteration 61, Best Fitness: 0.004492
Iteration 62, Best Fitness: 0.004124
Iteration 63, Best Fitness: 0.003974
Iteration 64, Best Fitness: 0.003760
Iteration 65, Best Fitness: 0.003522
Iteration 66, Best Fitness: 0.003354
Iteration 67, Best Fitness: 0.003233
Iteration 68, Best Fitness: 0.003037
Iteration 69, Best Fitness: 0.002851
Iteration 70, Best Fitness: 0.002748
Iteration 71, Best Fitness: 0.002618
Iteration 72, Best Fitness: 0.002501
Iteration 73, Best Fitness: 0.002389
Iteration 74, Best Fitness: 0.002310
Iteration 75, Best Fitness: 0.002209
Iteration 76, Best Fitness: 0.002126
Iteration 77, Best Fitness: 0.002067
Iteration 78, Best Fitness: 0.001988
Iteration 79, Best Fitness: 0.001903
Iteration 80, Best Fitness: 0.001865
Iteration 81, Best Fitness: 0.001765
Iteration 82, Best Fitness: 0.001765
Iteration 83, Best Fitness: 0.001716
Iteration 84, Best Fitness: 0.001672
Iteration 85, Best Fitness: 0.001639
Iteration 86, Best Fitness: 0.001579
Iteration 87, Best Fitness: 0.001565
Iteration 88, Best Fitness: 0.001535
Iteration 89, Best Fitness: 0.001515
Iteration 90, Best Fitness: 0.001490
Iteration 91, Best Fitness: 0.001465
Iteration 92, Best Fitness: 0.001445
Iteration 93, Best Fitness: 0.001423
Iteration 94, Best Fitness: 0.001413
Iteration 95, Best Fitness: 0.001401
Iteration 96, Best Fitness: 0.001390
Iteration 97, Best Fitness: 0.001387
Iteration 98, Best Fitness: 0.001382
Iteration 99, Best Fitness: 0.001379

Final Best Fitness: 0.0013790015757098647
Best Position Found:
[-1.86199956e-05 -6.06636747e-05 -6.11547471e-05 -6.49773921e-05
  6.87152869e-05 -1.51786857e-05 -6.98549240e-05 -4.14868338e-05
 -4.90888701e-05 -5.37540053e-05  4.80721935e-05 -5.04758107e-05
 -3.85310065e-05 -5.62752690e-05 -4.89788520e-05 -3.76208955e-05
  2.60366890e-05 -4.36773285e-05  2.15375780e-05 -6.51482953e-05
  4.71689071e-05  5.43933178e-05  8.19691075e-05 -4.89138086e-05
 -3.58032116e-05 -4.11251422e-05  3.81662243e-05 -5.56659588e-05
 -3.09210234e-05 -5.02654124e-06]
