Optimization Log
Iteration 0, Best Fitness: 80919.013285
Iteration 1, Best Fitness: 68408.313492
Iteration 2, Best Fitness: 43239.829475
Iteration 3, Best Fitness: 32780.111156
Iteration 4, Best Fitness: 32780.111156
Iteration 5, Best Fitness: 23498.786286
Iteration 6, Best Fitness: 17264.467268
Iteration 7, Best Fitness: 14245.411812
Iteration 8, Best Fitness: 9928.405773
Iteration 9, Best Fitness: 8080.808060
Iteration 10, Best Fitness: 5812.681738
Iteration 11, Best Fitness: 4450.607189
Iteration 12, Best Fitness: 2729.561066
Iteration 13, Best Fitness: 2195.728674
Iteration 14, Best Fitness: 1216.445274
Iteration 15, Best Fitness: 1216.445274
Iteration 16, Best Fitness: 860.195820
Iteration 17, Best Fitness: 581.418526
Iteration 18, Best Fitness: 399.574238
Iteration 19, Best Fitness: 303.858245
Iteration 20, Best Fitness: 239.798593
Iteration 21, Best Fitness: 140.363476
Iteration 22, Best Fitness: 92.465706
Iteration 23, Best Fitness: 65.286653
Iteration 24, Best Fitness: 36.470766
Iteration 25, Best Fitness: 27.058075
Iteration 26, Best Fitness: 22.994395
Iteration 27, Best Fitness: 15.586570
Iteration 28, Best Fitness: 12.055392
Iteration 29, Best Fitness: 8.980882
Iteration 30, Best Fitness: 6.058640
Iteration 31, Best Fitness: 4.647071
Iteration 32, Best Fitness: 3.324097
Iteration 33, Best Fitness: 2.535470
Iteration 34, Best Fitness: 2.126727
Iteration 35, Best Fitness: 1.633118
Iteration 36, Best Fitness: 1.212412
Iteration 37, Best Fitness: 0.858868
Iteration 38, Best Fitness: 0.712099
Iteration 39, Best Fitness: 0.499029
Iteration 40, Best Fitness: 0.433971
Iteration 41, Best Fitness: 0.314679
Iteration 42, Best Fitness: 0.266169
Iteration 43, Best Fitness: 0.209365
Iteration 44, Best Fitness: 0.162457
Iteration 45, Best Fitness: 0.138649
Iteration 46, Best Fitness: 0.096514
Iteration 47, Best Fitness: 0.084706
Iteration 48, Best Fitness: 0.073831
Iteration 49, Best Fitness: 0.062760
Iteration 50, Best Fitness: 0.054409
Iteration 51, Best Fitness: 0.041981
Iteration 52, Best Fitness: 0.038306
Iteration 53, Best Fitness: 0.031744
Iteration 54, Best Fitness: 0.026216
Iteration 55, Best Fitness: 0.022694
Iteration 56, Best Fitness: 0.019327
Iteration 57, Best Fitness: 0.016984
Iteration 58, Best Fitness: 0.014713
Iteration 59, Best Fitness: 0.012656
Iteration 60, Best Fitness: 0.011171
Iteration 61, Best Fitness: 0.009837
Iteration 62, Best Fitness: 0.009029
Iteration 63, Best Fitness: 0.007939
Iteration 64, Best Fitness: 0.007367
Iteration 65, Best Fitness: 0.006609
Iteration 66, Best Fitness: 0.005568
Iteration 67, Best Fitness: 0.005297
Iteration 68, Best Fitness: 0.004967
Iteration 69, Best Fitness: 0.004454
Iteration 70, Best Fitness: 0.004062
Iteration 71, Best Fitness: 0.003630
Iteration 72, Best Fitness: 0.003147
Iteration 73, Best Fitness: 0.003010
Iteration 74, Best Fitness: 0.002834
Iteration 75, Best Fitness: 0.002622
Iteration 76, Best Fitness: 0.002386
Iteration 77, Best Fitness: 0.002271
Iteration 78, Best Fitness: 0.002163
Iteration 79, Best Fitness: 0.002026
Iteration 80, Best Fitness: 0.001930
Iteration 81, Best Fitness: 0.001871
Iteration 82, Best Fitness: 0.001792
Iteration 83, Best Fitness: 0.001699
Iteration 84, Best Fitness: 0.001592
Iteration 85, Best Fitness: 0.001540
Iteration 86, Best Fitness: 0.001472
Iteration 87, Best Fitness: 0.001426
Iteration 88, Best Fitness: 0.001379
Iteration 89, Best Fitness: 0.001322
Iteration 90, Best Fitness: 0.001287
Iteration 91, Best Fitness: 0.001256
Iteration 92, Best Fitness: 0.001241
Iteration 93, Best Fitness: 0.001209
Iteration 94, Best Fitness: 0.001185
Iteration 95, Best Fitness: 0.001167
Iteration 96, Best Fitness: 0.001157
Iteration 97, Best Fitness: 0.001147
Iteration 98, Best Fitness: 0.001138
Iteration 99, Best Fitness: 0.001133

Final Best Fitness: 0.0011328509675782065
Best Position Found:
[-0.0052152   0.00481901 -0.00345471 -0.00546895 -0.00564828  0.00550903
  0.00143655  0.00668733  0.00629049  0.00587784  0.00591516 -0.00504832
 -0.00469597  0.00451802  0.00494974 -0.00525008  0.00510047 -0.00631233
 -0.00507288 -0.00648609 -0.00446036 -0.0046319  -0.00503287  0.00462245
 -0.00603032  0.00491358 -0.00433362 -0.00704899  0.00555191 -0.00606923
  0.00624986  0.00453171 -0.00652506  0.00598985 -0.00467038 -0.00541061
  0.00252807 -0.00607142 -0.00496451 -0.00520024]
