Optimization Log
Iteration 0, Best Fitness: 5032362272.656741
Iteration 1, Best Fitness: 2103022089.819940
Iteration 2, Best Fitness: 763899104.777273
Iteration 3, Best Fitness: 447333374.805220
Iteration 4, Best Fitness: 419216987.731383
Iteration 5, Best Fitness: 175449556.532756
Iteration 6, Best Fitness: 91105780.521936
Iteration 7, Best Fitness: 30961320.421294
Iteration 8, Best Fitness: 18663541.785277
Iteration 9, Best Fitness: 6955377.214355
Iteration 10, Best Fitness: 1806941.480833
Iteration 11, Best Fitness: 1340862.229044
Iteration 12, Best Fitness: 633887.197500
Iteration 13, Best Fitness: 255042.583008
Iteration 14, Best Fitness: 255042.583008
Iteration 15, Best Fitness: 195862.351610
Iteration 16, Best Fitness: 71306.688778
Iteration 17, Best Fitness: 24288.555608
Iteration 18, Best Fitness: 8547.444836
Iteration 19, Best Fitness: 5448.971109
Iteration 20, Best Fitness: 1672.420301
Iteration 21, Best Fitness: 819.856919
Iteration 22, Best Fitness: 463.316863
Iteration 23, Best Fitness: 226.322106
Iteration 24, Best Fitness: 138.873312
Iteration 25, Best Fitness: 59.700398
Iteration 26, Best Fitness: 43.769401
Iteration 27, Best Fitness: 21.781557
Iteration 28, Best Fitness: 8.545396
Iteration 29, Best Fitness: 2.883064
Iteration 30, Best Fitness: 2.120570
Iteration 31, Best Fitness: 0.967969
Iteration 32, Best Fitness: 0.643325
Iteration 33, Best Fitness: 0.605732
Iteration 34, Best Fitness: 0.455841
Iteration 35, Best Fitness: 0.392727
Iteration 36, Best Fitness: 0.198519
Iteration 37, Best Fitness: 0.198519
Iteration 38, Best Fitness: 0.106160
Iteration 39, Best Fitness: 0.106160
Iteration 40, Best Fitness: 0.059168
Iteration 41, Best Fitness: 0.051333
Iteration 42, Best Fitness: 0.051333
Iteration 43, Best Fitness: 0.051333
Iteration 44, Best Fitness: 0.051333
Iteration 45, Best Fitness: 0.021877
Iteration 46, Best Fitness: 0.021877
Iteration 47, Best Fitness: 0.021877
Iteration 48, Best Fitness: 0.021877
Iteration 49, Best Fitness: 0.021877
Iteration 50, Best Fitness: 0.021877
Iteration 51, Best Fitness: 0.021877
Iteration 52, Best Fitness: 0.021877
Iteration 53, Best Fitness: 0.021877
Iteration 54, Best Fitness: 0.021877
Iteration 55, Best Fitness: 0.021877
Iteration 56, Best Fitness: 0.021877
Iteration 57, Best Fitness: 0.021877
Iteration 58, Best Fitness: 0.021877
Iteration 59, Best Fitness: 0.021877
Iteration 60, Best Fitness: 0.021877
Iteration 61, Best Fitness: 0.021877
Iteration 62, Best Fitness: 0.021877
Iteration 63, Best Fitness: 0.021877
Iteration 64, Best Fitness: 0.015790
Iteration 65, Best Fitness: 0.015790
Iteration 66, Best Fitness: 0.015790
Iteration 67, Best Fitness: 0.015790
Iteration 68, Best Fitness: 0.015790
Iteration 69, Best Fitness: 0.015790
Iteration 70, Best Fitness: 0.015790
Iteration 71, Best Fitness: 0.015790
Iteration 72, Best Fitness: 0.015790
Iteration 73, Best Fitness: 0.015534
Iteration 74, Best Fitness: 0.015534
Iteration 75, Best Fitness: 0.015534
Iteration 76, Best Fitness: 0.008988
Iteration 77, Best Fitness: 0.008988
Iteration 78, Best Fitness: 0.008988
Iteration 79, Best Fitness: 0.008988
Iteration 80, Best Fitness: 0.008988
Iteration 81, Best Fitness: 0.008988
Iteration 82, Best Fitness: 0.008988
Iteration 83, Best Fitness: 0.008988
Iteration 84, Best Fitness: 0.008988
Iteration 85, Best Fitness: 0.008988
Iteration 86, Best Fitness: 0.008988
Iteration 87, Best Fitness: 0.008988
Iteration 88, Best Fitness: 0.008988
Iteration 89, Best Fitness: 0.008988
Iteration 90, Best Fitness: 0.008988
Iteration 91, Best Fitness: 0.008988
Iteration 92, Best Fitness: 0.008988
Iteration 93, Best Fitness: 0.008988
Iteration 94, Best Fitness: 0.008988
Iteration 95, Best Fitness: 0.008988
Iteration 96, Best Fitness: 0.008988
Iteration 97, Best Fitness: 0.008988
Iteration 98, Best Fitness: 0.008988
Iteration 99, Best Fitness: 0.008988

Final Best Fitness: 0.00898810422613855
Best Position Found:
[-0.08617763  0.11979928 -0.14421185  0.02361807 -0.07277633  0.10991984
 -0.06944623  0.07331758  0.05311759  0.06277964  0.09499179 -0.00211148
 -0.07343673 -0.03972909 -0.10304791 -0.06001528 -0.0087547   0.04896256
 -0.04727628  0.0745706 ]
