Optimization Log
Iteration 0, Best Fitness: 564.001081
Iteration 1, Best Fitness: 511.504356
Iteration 2, Best Fitness: 428.664069
Iteration 3, Best Fitness: 428.664069
Iteration 4, Best Fitness: 428.664069
Iteration 5, Best Fitness: 428.664069
Iteration 6, Best Fitness: 428.664069
Iteration 7, Best Fitness: 398.481060
Iteration 8, Best Fitness: 398.481060
Iteration 9, Best Fitness: 397.205465
Iteration 10, Best Fitness: 397.205465
Iteration 11, Best Fitness: 394.861429
Iteration 12, Best Fitness: 344.563398
Iteration 13, Best Fitness: 344.563398
Iteration 14, Best Fitness: 344.563398
Iteration 15, Best Fitness: 330.590800
Iteration 16, Best Fitness: 330.590800
Iteration 17, Best Fitness: 330.590800
Iteration 18, Best Fitness: 287.452235
Iteration 19, Best Fitness: 287.452235
Iteration 20, Best Fitness: 287.452235
Iteration 21, Best Fitness: 264.802676
Iteration 22, Best Fitness: 263.773620
Iteration 23, Best Fitness: 250.718698
Iteration 24, Best Fitness: 203.909764
Iteration 25, Best Fitness: 203.909764
Iteration 26, Best Fitness: 203.909764
Iteration 27, Best Fitness: 195.795345
Iteration 28, Best Fitness: 195.795345
Iteration 29, Best Fitness: 195.795345
Iteration 30, Best Fitness: 141.233249
Iteration 31, Best Fitness: 141.233249
Iteration 32, Best Fitness: 141.233249
Iteration 33, Best Fitness: 141.233249
Iteration 34, Best Fitness: 141.233249
Iteration 35, Best Fitness: 135.263541
Iteration 36, Best Fitness: 133.360142
Iteration 37, Best Fitness: 133.360142
Iteration 38, Best Fitness: 133.360142
Iteration 39, Best Fitness: 131.777375
Iteration 40, Best Fitness: 131.777375
Iteration 41, Best Fitness: 113.399995
Iteration 42, Best Fitness: 113.399995
Iteration 43, Best Fitness: 113.399995
Iteration 44, Best Fitness: 109.275716
Iteration 45, Best Fitness: 109.275716
Iteration 46, Best Fitness: 94.855396
Iteration 47, Best Fitness: 94.855396
Iteration 48, Best Fitness: 94.606990
Iteration 49, Best Fitness: 94.186388
Iteration 50, Best Fitness: 84.021077
Iteration 51, Best Fitness: 84.021077
Iteration 52, Best Fitness: 82.788451
Iteration 53, Best Fitness: 75.851334
Iteration 54, Best Fitness: 75.851334
Iteration 55, Best Fitness: 74.613363
Iteration 56, Best Fitness: 68.899655
Iteration 57, Best Fitness: 68.899655
Iteration 58, Best Fitness: 59.855650
Iteration 59, Best Fitness: 58.656891
Iteration 60, Best Fitness: 58.656891
Iteration 61, Best Fitness: 58.656891
Iteration 62, Best Fitness: 44.428314
Iteration 63, Best Fitness: 44.428314
Iteration 64, Best Fitness: 44.428314
Iteration 65, Best Fitness: 44.226139
Iteration 66, Best Fitness: 44.226139
Iteration 67, Best Fitness: 42.549663
Iteration 68, Best Fitness: 42.549663
Iteration 69, Best Fitness: 39.008532
Iteration 70, Best Fitness: 39.008532
Iteration 71, Best Fitness: 39.008532
Iteration 72, Best Fitness: 39.008532
Iteration 73, Best Fitness: 33.351169
Iteration 74, Best Fitness: 33.351169
Iteration 75, Best Fitness: 33.351169
Iteration 76, Best Fitness: 33.351169
Iteration 77, Best Fitness: 33.351169
Iteration 78, Best Fitness: 33.351169
Iteration 79, Best Fitness: 33.351169
Iteration 80, Best Fitness: 31.067961
Iteration 81, Best Fitness: 31.067961
Iteration 82, Best Fitness: 31.067961
Iteration 83, Best Fitness: 31.067961
Iteration 84, Best Fitness: 31.067961
Iteration 85, Best Fitness: 31.067961
Iteration 86, Best Fitness: 31.067961
Iteration 87, Best Fitness: 29.707636
Iteration 88, Best Fitness: 29.707636
Iteration 89, Best Fitness: 27.407327
Iteration 90, Best Fitness: 27.407327
Iteration 91, Best Fitness: 26.722418
Iteration 92, Best Fitness: 26.521638
Iteration 93, Best Fitness: 26.497742
Iteration 94, Best Fitness: 26.242600
Iteration 95, Best Fitness: 25.850896
Iteration 96, Best Fitness: 25.602699
Iteration 97, Best Fitness: 25.256502
Iteration 98, Best Fitness: 25.084535
Iteration 99, Best Fitness: 24.953541

Final Best Fitness: 24.95354062170469
Best Position Found:
[-0.05583947  1.000905    0.04558118 -0.0342785   0.98274262  0.99021439
 -0.04626556 -0.0092874  -0.98515096 -0.99965343  0.04479871  0.01028972
 -1.00559903 -0.02499451 -0.99241485  0.01185975 -0.01507984 -0.97965709
  0.02790001  0.05666549 -0.02808378 -0.00919704  0.99630916  0.98697147
  0.99055934  0.02471322 -0.9965008   0.04086648 -0.00880264  0.04712309
  0.98436482 -0.02667678 -0.06898463  0.0974613  -1.00556797  0.98297526
  0.01339468  0.08367265 -0.05138569 -0.06507869]
