Optimization Log
Iteration 0, Best Fitness: 865.894498
Iteration 1, Best Fitness: 205.032364
Iteration 2, Best Fitness: 205.032364
Iteration 3, Best Fitness: 124.592262
Iteration 4, Best Fitness: 47.354748
Iteration 5, Best Fitness: 35.127024
Iteration 6, Best Fitness: 13.797489
Iteration 7, Best Fitness: 10.535317
Iteration 8, Best Fitness: 10.535317
Iteration 9, Best Fitness: 8.525398
Iteration 10, Best Fitness: 7.444976
Iteration 11, Best Fitness: 5.309368
Iteration 12, Best Fitness: 3.333502
Iteration 13, Best Fitness: 3.116401
Iteration 14, Best Fitness: 2.722985
Iteration 15, Best Fitness: 2.345868
Iteration 16, Best Fitness: 1.497153
Iteration 17, Best Fitness: 1.359688
Iteration 18, Best Fitness: 1.116958
Iteration 19, Best Fitness: 0.918358
Iteration 20, Best Fitness: 0.810216
Iteration 21, Best Fitness: 0.669325
Iteration 22, Best Fitness: 0.486524
Iteration 23, Best Fitness: 0.385505
Iteration 24, Best Fitness: 0.286962
Iteration 25, Best Fitness: 0.263115
Iteration 26, Best Fitness: 0.182631
Iteration 27, Best Fitness: 0.182631
Iteration 28, Best Fitness: 0.126373
Iteration 29, Best Fitness: 0.094106
Iteration 30, Best Fitness: 0.074873
Iteration 31, Best Fitness: 0.062351
Iteration 32, Best Fitness: 0.057406
Iteration 33, Best Fitness: 0.045862
Iteration 34, Best Fitness: 0.041397
Iteration 35, Best Fitness: 0.029620
Iteration 36, Best Fitness: 0.023071
Iteration 37, Best Fitness: 0.017626
Iteration 38, Best Fitness: 0.016333
Iteration 39, Best Fitness: 0.013549
Iteration 40, Best Fitness: 0.010676
Iteration 41, Best Fitness: 0.006851
Iteration 42, Best Fitness: 0.006599
Iteration 43, Best Fitness: 0.006455
Iteration 44, Best Fitness: 0.005348
Iteration 45, Best Fitness: 0.004734
Iteration 46, Best Fitness: 0.004419
Iteration 47, Best Fitness: 0.003720
Iteration 48, Best Fitness: 0.002510
Iteration 49, Best Fitness: 0.002510
Iteration 50, Best Fitness: 0.002154
Iteration 51, Best Fitness: 0.001852
Iteration 52, Best Fitness: 0.001852
Iteration 53, Best Fitness: 0.001727
Iteration 54, Best Fitness: 0.001613
Iteration 55, Best Fitness: 0.001402
Iteration 56, Best Fitness: 0.001279
Iteration 57, Best Fitness: 0.001197
Iteration 58, Best Fitness: 0.001066
Iteration 59, Best Fitness: 0.000964
Iteration 60, Best Fitness: 0.000891
Iteration 61, Best Fitness: 0.000737
Iteration 62, Best Fitness: 0.000737
Iteration 63, Best Fitness: 0.000642
Iteration 64, Best Fitness: 0.000608
Iteration 65, Best Fitness: 0.000571
Iteration 66, Best Fitness: 0.000537
Iteration 67, Best Fitness: 0.000486
Iteration 68, Best Fitness: 0.000478
Iteration 69, Best Fitness: 0.000447
Iteration 70, Best Fitness: 0.000429
Iteration 71, Best Fitness: 0.000400
Iteration 72, Best Fitness: 0.000388
Iteration 73, Best Fitness: 0.000347
Iteration 74, Best Fitness: 0.000347
Iteration 75, Best Fitness: 0.000327
Iteration 76, Best Fitness: 0.000321
Iteration 77, Best Fitness: 0.000310
Iteration 78, Best Fitness: 0.000283
Iteration 79, Best Fitness: 0.000278
Iteration 80, Best Fitness: 0.000260
Iteration 81, Best Fitness: 0.000260
Iteration 82, Best Fitness: 0.000253
Iteration 83, Best Fitness: 0.000248
Iteration 84, Best Fitness: 0.000244
Iteration 85, Best Fitness: 0.000238
Iteration 86, Best Fitness: 0.000232
Iteration 87, Best Fitness: 0.000223
Iteration 88, Best Fitness: 0.000221
Iteration 89, Best Fitness: 0.000213
Iteration 90, Best Fitness: 0.000211
Iteration 91, Best Fitness: 0.000206
Iteration 92, Best Fitness: 0.000204
Iteration 93, Best Fitness: 0.000200
Iteration 94, Best Fitness: 0.000198
Iteration 95, Best Fitness: 0.000197
Iteration 96, Best Fitness: 0.000196
Iteration 97, Best Fitness: 0.000193
Iteration 98, Best Fitness: 0.000193
Iteration 99, Best Fitness: 0.000192

Final Best Fitness: 0.00019243238249803916
Best Position Found:
[ 2.08362427e-05 -2.43116690e-05  1.29274846e-05  1.46294149e-05
  2.32563509e-05 -2.18284391e-05  1.87827288e-05  1.62280713e-05
 -1.50476234e-05 -2.45843581e-05]
