Optimization Log
Iteration 0, Best Fitness: 65.716337
Iteration 1, Best Fitness: 54.007427
Iteration 2, Best Fitness: 41.774278
Iteration 3, Best Fitness: 32.718232
Iteration 4, Best Fitness: 29.703334
Iteration 5, Best Fitness: 21.873595
Iteration 6, Best Fitness: 21.873595
Iteration 7, Best Fitness: 17.757488
Iteration 8, Best Fitness: 17.757488
Iteration 9, Best Fitness: 13.170583
Iteration 10, Best Fitness: 13.170583
Iteration 11, Best Fitness: 13.170583
Iteration 12, Best Fitness: 11.527414
Iteration 13, Best Fitness: 11.074930
Iteration 14, Best Fitness: 9.666309
Iteration 15, Best Fitness: 7.205499
Iteration 16, Best Fitness: 4.502832
Iteration 17, Best Fitness: 4.502832
Iteration 18, Best Fitness: 4.502832
Iteration 19, Best Fitness: 3.637197
Iteration 20, Best Fitness: 3.068522
Iteration 21, Best Fitness: 3.068522
Iteration 22, Best Fitness: 2.478205
Iteration 23, Best Fitness: 2.478205
Iteration 24, Best Fitness: 2.274564
Iteration 25, Best Fitness: 1.878467
Iteration 26, Best Fitness: 1.878467
Iteration 27, Best Fitness: 1.761260
Iteration 28, Best Fitness: 1.342163
Iteration 29, Best Fitness: 1.342163
Iteration 30, Best Fitness: 1.212354
Iteration 31, Best Fitness: 1.034055
Iteration 32, Best Fitness: 0.939331
Iteration 33, Best Fitness: 0.916216
Iteration 34, Best Fitness: 0.860681
Iteration 35, Best Fitness: 0.828877
Iteration 36, Best Fitness: 0.828877
Iteration 37, Best Fitness: 0.612796
Iteration 38, Best Fitness: 0.612796
Iteration 39, Best Fitness: 0.558765
Iteration 40, Best Fitness: 0.558060
Iteration 41, Best Fitness: 0.552925
Iteration 42, Best Fitness: 0.534530
Iteration 43, Best Fitness: 0.534530
Iteration 44, Best Fitness: 0.451475
Iteration 45, Best Fitness: 0.402049
Iteration 46, Best Fitness: 0.402049
Iteration 47, Best Fitness: 0.402049
Iteration 48, Best Fitness: 0.402049
Iteration 49, Best Fitness: 0.402049
Iteration 50, Best Fitness: 0.391296
Iteration 51, Best Fitness: 0.376397
Iteration 52, Best Fitness: 0.342004
Iteration 53, Best Fitness: 0.332877
Iteration 54, Best Fitness: 0.323597
Iteration 55, Best Fitness: 0.302574
Iteration 56, Best Fitness: 0.292004
Iteration 57, Best Fitness: 0.255520
Iteration 58, Best Fitness: 0.246494
Iteration 59, Best Fitness: 0.231008
Iteration 60, Best Fitness: 0.221038
Iteration 61, Best Fitness: 0.212739
Iteration 62, Best Fitness: 0.195240
Iteration 63, Best Fitness: 0.188382
Iteration 64, Best Fitness: 0.184137
Iteration 65, Best Fitness: 0.172541
Iteration 66, Best Fitness: 0.169677
Iteration 67, Best Fitness: 0.164713
Iteration 68, Best Fitness: 0.160312
Iteration 69, Best Fitness: 0.153943
Iteration 70, Best Fitness: 0.153072
Iteration 71, Best Fitness: 0.153072
Iteration 72, Best Fitness: 0.147745
Iteration 73, Best Fitness: 0.147745
Iteration 74, Best Fitness: 0.142429
Iteration 75, Best Fitness: 0.138776
Iteration 76, Best Fitness: 0.136858
Iteration 77, Best Fitness: 0.136858
Iteration 78, Best Fitness: 0.131839
Iteration 79, Best Fitness: 0.131368
Iteration 80, Best Fitness: 0.118988
Iteration 81, Best Fitness: 0.118988
Iteration 82, Best Fitness: 0.114668
Iteration 83, Best Fitness: 0.113038
Iteration 84, Best Fitness: 0.110009
Iteration 85, Best Fitness: 0.110009
Iteration 86, Best Fitness: 0.109387
Iteration 87, Best Fitness: 0.107558
Iteration 88, Best Fitness: 0.107373
Iteration 89, Best Fitness: 0.102508
Iteration 90, Best Fitness: 0.100018
Iteration 91, Best Fitness: 0.100018
Iteration 92, Best Fitness: 0.099647
Iteration 93, Best Fitness: 0.099516
Iteration 94, Best Fitness: 0.099388
Iteration 95, Best Fitness: 0.097966
Iteration 96, Best Fitness: 0.096536
Iteration 97, Best Fitness: 0.096536
Iteration 98, Best Fitness: 0.095951
Iteration 99, Best Fitness: 0.095615

Final Best Fitness: 0.09561537262417195
Best Position Found:
[ 0.09208662  0.09507011  0.09460825  0.09493565 -0.09411623  0.08995701
  0.09190281  0.09332951  0.09449393  0.09561537]
