Optimization Log
Iteration 0, Best Fitness: 92.739894
Iteration 1, Best Fitness: 92.739894
Iteration 2, Best Fitness: 85.919039
Iteration 3, Best Fitness: 85.919039
Iteration 4, Best Fitness: 84.031857
Iteration 5, Best Fitness: 71.216145
Iteration 6, Best Fitness: 64.756913
Iteration 7, Best Fitness: 60.999687
Iteration 8, Best Fitness: 56.207873
Iteration 9, Best Fitness: 42.749095
Iteration 10, Best Fitness: 42.749095
Iteration 11, Best Fitness: 40.377358
Iteration 12, Best Fitness: 40.377358
Iteration 13, Best Fitness: 40.377358
Iteration 14, Best Fitness: 35.629780
Iteration 15, Best Fitness: 35.106734
Iteration 16, Best Fitness: 33.014026
Iteration 17, Best Fitness: 29.980570
Iteration 18, Best Fitness: 28.439061
Iteration 19, Best Fitness: 21.831933
Iteration 20, Best Fitness: 21.831933
Iteration 21, Best Fitness: 20.291744
Iteration 22, Best Fitness: 17.556917
Iteration 23, Best Fitness: 14.479925
Iteration 24, Best Fitness: 11.973855
Iteration 25, Best Fitness: 11.078570
Iteration 26, Best Fitness: 10.052955
Iteration 27, Best Fitness: 9.923517
Iteration 28, Best Fitness: 8.413171
Iteration 29, Best Fitness: 8.079151
Iteration 30, Best Fitness: 7.257417
Iteration 31, Best Fitness: 6.499817
Iteration 32, Best Fitness: 5.408739
Iteration 33, Best Fitness: 5.205580
Iteration 34, Best Fitness: 5.205580
Iteration 35, Best Fitness: 4.931359
Iteration 36, Best Fitness: 4.931359
Iteration 37, Best Fitness: 4.931359
Iteration 38, Best Fitness: 4.464108
Iteration 39, Best Fitness: 4.372270
Iteration 40, Best Fitness: 4.372270
Iteration 41, Best Fitness: 4.167699
Iteration 42, Best Fitness: 3.702292
Iteration 43, Best Fitness: 3.320341
Iteration 44, Best Fitness: 3.320341
Iteration 45, Best Fitness: 3.320341
Iteration 46, Best Fitness: 3.105338
Iteration 47, Best Fitness: 2.990076
Iteration 48, Best Fitness: 2.941440
Iteration 49, Best Fitness: 2.711952
Iteration 50, Best Fitness: 2.707742
Iteration 51, Best Fitness: 2.406403
Iteration 52, Best Fitness: 2.210840
Iteration 53, Best Fitness: 2.210840
Iteration 54, Best Fitness: 2.083908
Iteration 55, Best Fitness: 1.922529
Iteration 56, Best Fitness: 1.822739
Iteration 57, Best Fitness: 1.822739
Iteration 58, Best Fitness: 1.821158
Iteration 59, Best Fitness: 1.748881
Iteration 60, Best Fitness: 1.711332
Iteration 61, Best Fitness: 1.532237
Iteration 62, Best Fitness: 1.451082
Iteration 63, Best Fitness: 1.381024
Iteration 64, Best Fitness: 1.314958
Iteration 65, Best Fitness: 1.314958
Iteration 66, Best Fitness: 1.314958
Iteration 67, Best Fitness: 1.223332
Iteration 68, Best Fitness: 1.163140
Iteration 69, Best Fitness: 1.143882
Iteration 70, Best Fitness: 1.066536
Iteration 71, Best Fitness: 1.066536
Iteration 72, Best Fitness: 1.034216
Iteration 73, Best Fitness: 1.034216
Iteration 74, Best Fitness: 0.957305
Iteration 75, Best Fitness: 0.957305
Iteration 76, Best Fitness: 0.956713
Iteration 77, Best Fitness: 0.924587
Iteration 78, Best Fitness: 0.899020
Iteration 79, Best Fitness: 0.883405
Iteration 80, Best Fitness: 0.883405
Iteration 81, Best Fitness: 0.857573
Iteration 82, Best Fitness: 0.832353
Iteration 83, Best Fitness: 0.809879
Iteration 84, Best Fitness: 0.808026
Iteration 85, Best Fitness: 0.804472
Iteration 86, Best Fitness: 0.803722
Iteration 87, Best Fitness: 0.797988
Iteration 88, Best Fitness: 0.779737
Iteration 89, Best Fitness: 0.776341
Iteration 90, Best Fitness: 0.776341
Iteration 91, Best Fitness: 0.762733
Iteration 92, Best Fitness: 0.754336
Iteration 93, Best Fitness: 0.748637
Iteration 94, Best Fitness: 0.734446
Iteration 95, Best Fitness: 0.732557
Iteration 96, Best Fitness: 0.727003
Iteration 97, Best Fitness: 0.721375
Iteration 98, Best Fitness: 0.717501
Iteration 99, Best Fitness: 0.713975

Final Best Fitness: 0.7139745305191377
Best Position Found:
[ 0.64432562 -0.68433922 -0.67044671  0.31244152 -0.70645283 -0.7095743
 -0.71090811  0.712886    0.69042148 -0.02239658 -0.68838225 -0.70938202
 -0.68855424  0.57344561  0.696473   -0.69828962  0.71397453  0.18011711
 -0.70483253 -0.70878594  0.22733493  0.35055888 -0.69287813  0.34505044
  0.70411558  0.60345954 -0.66924524  0.07330519  0.59747899  0.66311055
  0.62451818  0.63301334 -0.68162515  0.70272856 -0.70312484 -0.2304728
  0.53413142  0.71216313  0.70854327  0.25841208]
