Optimization Log
Iteration 0, Best Fitness: 71955.841002
Iteration 1, Best Fitness: 41201.445070
Iteration 2, Best Fitness: 41201.445070
Iteration 3, Best Fitness: 26517.713532
Iteration 4, Best Fitness: 26517.713532
Iteration 5, Best Fitness: 26517.713532
Iteration 6, Best Fitness: 20612.463433
Iteration 7, Best Fitness: 20612.463433
Iteration 8, Best Fitness: 20612.463433
Iteration 9, Best Fitness: 18273.599148
Iteration 10, Best Fitness: 18273.599148
Iteration 11, Best Fitness: 10875.729029
Iteration 12, Best Fitness: 10875.729029
Iteration 13, Best Fitness: 10875.729029
Iteration 14, Best Fitness: 7016.017403
Iteration 15, Best Fitness: 5576.341924
Iteration 16, Best Fitness: 5576.341924
Iteration 17, Best Fitness: 5404.734653
Iteration 18, Best Fitness: 2729.024755
Iteration 19, Best Fitness: 2729.024755
Iteration 20, Best Fitness: 2729.024755
Iteration 21, Best Fitness: 2369.369831
Iteration 22, Best Fitness: 2157.292212
Iteration 23, Best Fitness: 1727.444012
Iteration 24, Best Fitness: 1423.259072
Iteration 25, Best Fitness: 1334.019272
Iteration 26, Best Fitness: 1083.961769
Iteration 27, Best Fitness: 1052.509813
Iteration 28, Best Fitness: 541.522007
Iteration 29, Best Fitness: 541.522007
Iteration 30, Best Fitness: 426.586594
Iteration 31, Best Fitness: 368.881486
Iteration 32, Best Fitness: 211.085983
Iteration 33, Best Fitness: 211.085983
Iteration 34, Best Fitness: 156.915393
Iteration 35, Best Fitness: 132.013196
Iteration 36, Best Fitness: 98.025639
Iteration 37, Best Fitness: 75.015552
Iteration 38, Best Fitness: 58.726796
Iteration 39, Best Fitness: 54.109961
Iteration 40, Best Fitness: 50.094619
Iteration 41, Best Fitness: 35.671654
Iteration 42, Best Fitness: 35.671654
Iteration 43, Best Fitness: 32.392797
Iteration 44, Best Fitness: 24.578867
Iteration 45, Best Fitness: 24.578867
Iteration 46, Best Fitness: 21.920283
Iteration 47, Best Fitness: 18.042799
Iteration 48, Best Fitness: 18.042799
Iteration 49, Best Fitness: 17.980322
Iteration 50, Best Fitness: 17.980322
Iteration 51, Best Fitness: 16.476873
Iteration 52, Best Fitness: 13.413354
Iteration 53, Best Fitness: 11.961019
Iteration 54, Best Fitness: 9.280590
Iteration 55, Best Fitness: 8.986705
Iteration 56, Best Fitness: 8.159463
Iteration 57, Best Fitness: 8.159463
Iteration 58, Best Fitness: 7.672170
Iteration 59, Best Fitness: 6.218335
Iteration 60, Best Fitness: 5.876544
Iteration 61, Best Fitness: 5.546945
Iteration 62, Best Fitness: 5.444606
Iteration 63, Best Fitness: 5.140116
Iteration 64, Best Fitness: 4.512009
Iteration 65, Best Fitness: 4.512009
Iteration 66, Best Fitness: 4.161385
Iteration 67, Best Fitness: 3.684613
Iteration 68, Best Fitness: 3.684613
Iteration 69, Best Fitness: 3.684613
Iteration 70, Best Fitness: 3.316344
Iteration 71, Best Fitness: 3.245286
Iteration 72, Best Fitness: 2.980911
Iteration 73, Best Fitness: 2.861433
Iteration 74, Best Fitness: 2.576216
Iteration 75, Best Fitness: 2.526800
Iteration 76, Best Fitness: 2.304582
Iteration 77, Best Fitness: 2.155708
Iteration 78, Best Fitness: 2.155708
Iteration 79, Best Fitness: 2.008682
Iteration 80, Best Fitness: 1.886001
Iteration 81, Best Fitness: 1.849060
Iteration 82, Best Fitness: 1.818272
Iteration 83, Best Fitness: 1.775325
Iteration 84, Best Fitness: 1.694354
Iteration 85, Best Fitness: 1.631990
Iteration 86, Best Fitness: 1.558124
Iteration 87, Best Fitness: 1.537060
Iteration 88, Best Fitness: 1.502583
Iteration 89, Best Fitness: 1.469223
Iteration 90, Best Fitness: 1.434808
Iteration 91, Best Fitness: 1.426620
Iteration 92, Best Fitness: 1.377643
Iteration 93, Best Fitness: 1.356221
Iteration 94, Best Fitness: 1.326040
Iteration 95, Best Fitness: 1.310838
Iteration 96, Best Fitness: 1.281567
Iteration 97, Best Fitness: 1.272791
Iteration 98, Best Fitness: 1.262974
Iteration 99, Best Fitness: 1.257789

Final Best Fitness: 1.2577891294140164
Best Position Found:
[-0.07172977  0.39665911 -0.64119647  0.59812623 -0.44671751  0.45684511
 -0.3721386  -0.35505073  0.42113251  0.03473529  0.39151289 -0.43523776
 -0.33284974  0.29835424  0.38928197 -0.54202152  0.34756993 -0.37428134
  0.54028456 -0.49574373]
