Optimization Log
Iteration 0, Best Fitness: 128.670326
Iteration 1, Best Fitness: 87.900240
Iteration 2, Best Fitness: 57.444587
Iteration 3, Best Fitness: 28.226665
Iteration 4, Best Fitness: 26.589494
Iteration 5, Best Fitness: 14.110297
Iteration 6, Best Fitness: 8.604977
Iteration 7, Best Fitness: 5.206141
Iteration 8, Best Fitness: 4.237502
Iteration 9, Best Fitness: 1.973605
Iteration 10, Best Fitness: 1.594607
Iteration 11, Best Fitness: 1.594607
Iteration 12, Best Fitness: 1.343385
Iteration 13, Best Fitness: 1.246781
Iteration 14, Best Fitness: 1.130785
Iteration 15, Best Fitness: 1.101242
Iteration 16, Best Fitness: 1.043157
Iteration 17, Best Fitness: 1.021527
Iteration 18, Best Fitness: 0.989157
Iteration 19, Best Fitness: 0.930448
Iteration 20, Best Fitness: 0.927624
Iteration 21, Best Fitness: 0.734167
Iteration 22, Best Fitness: 0.734167
Iteration 23, Best Fitness: 0.558826
Iteration 24, Best Fitness: 0.460605
Iteration 25, Best Fitness: 0.456575
Iteration 26, Best Fitness: 0.410642
Iteration 27, Best Fitness: 0.263669
Iteration 28, Best Fitness: 0.263669
Iteration 29, Best Fitness: 0.263669
Iteration 30, Best Fitness: 0.263669
Iteration 31, Best Fitness: 0.263669
Iteration 32, Best Fitness: 0.263669
Iteration 33, Best Fitness: 0.198350
Iteration 34, Best Fitness: 0.198350
Iteration 35, Best Fitness: 0.159321
Iteration 36, Best Fitness: 0.159321
Iteration 37, Best Fitness: 0.159321
Iteration 38, Best Fitness: 0.159321
Iteration 39, Best Fitness: 0.100891
Iteration 40, Best Fitness: 0.100891
Iteration 41, Best Fitness: 0.100891
Iteration 42, Best Fitness: 0.100891
Iteration 43, Best Fitness: 0.089920
Iteration 44, Best Fitness: 0.071629
Iteration 45, Best Fitness: 0.068600
Iteration 46, Best Fitness: 0.068600
Iteration 47, Best Fitness: 0.068600
Iteration 48, Best Fitness: 0.062548
Iteration 49, Best Fitness: 0.062548
Iteration 50, Best Fitness: 0.062548
Iteration 51, Best Fitness: 0.062548
Iteration 52, Best Fitness: 0.053102
Iteration 53, Best Fitness: 0.053102
Iteration 54, Best Fitness: 0.053102
Iteration 55, Best Fitness: 0.053102
Iteration 56, Best Fitness: 0.053102
Iteration 57, Best Fitness: 0.053102
Iteration 58, Best Fitness: 0.053102
Iteration 59, Best Fitness: 0.050918
Iteration 60, Best Fitness: 0.050918
Iteration 61, Best Fitness: 0.050918
Iteration 62, Best Fitness: 0.050918
Iteration 63, Best Fitness: 0.050918
Iteration 64, Best Fitness: 0.050918
Iteration 65, Best Fitness: 0.050918
Iteration 66, Best Fitness: 0.050918
Iteration 67, Best Fitness: 0.050918
Iteration 68, Best Fitness: 0.050918
Iteration 69, Best Fitness: 0.042949
Iteration 70, Best Fitness: 0.042949
Iteration 71, Best Fitness: 0.042949
Iteration 72, Best Fitness: 0.042949
Iteration 73, Best Fitness: 0.042949
Iteration 74, Best Fitness: 0.042949
Iteration 75, Best Fitness: 0.042949
Iteration 76, Best Fitness: 0.042949
Iteration 77, Best Fitness: 0.042949
Iteration 78, Best Fitness: 0.042949
Iteration 79, Best Fitness: 0.042949
Iteration 80, Best Fitness: 0.042949
Iteration 81, Best Fitness: 0.042949
Iteration 82, Best Fitness: 0.042949
Iteration 83, Best Fitness: 0.042949
Iteration 84, Best Fitness: 0.041917
Iteration 85, Best Fitness: 0.041917
Iteration 86, Best Fitness: 0.041917
Iteration 87, Best Fitness: 0.041643
Iteration 88, Best Fitness: 0.041643
Iteration 89, Best Fitness: 0.041643
Iteration 90, Best Fitness: 0.041643
Iteration 91, Best Fitness: 0.041643
Iteration 92, Best Fitness: 0.041643
Iteration 93, Best Fitness: 0.041283
Iteration 94, Best Fitness: 0.041183
Iteration 95, Best Fitness: 0.041183
Iteration 96, Best Fitness: 0.041183
Iteration 97, Best Fitness: 0.041183
Iteration 98, Best Fitness: 0.041109
Iteration 99, Best Fitness: 0.040960

Final Best Fitness: 0.04095973976739753
Best Position Found:
[-6.29044887e-03 -9.05924597e-02  4.34627746e-02  1.21041573e-01
 -6.99760050e+00 -1.83068356e-01  8.27822943e+00 -2.29067969e-01
 -3.24466988e-02  1.48792618e-01]
