Optimization Log
Iteration 0, Best Fitness: 65803.919585
Iteration 1, Best Fitness: 45141.683701
Iteration 2, Best Fitness: 45141.683701
Iteration 3, Best Fitness: 26202.116716
Iteration 4, Best Fitness: 23676.288292
Iteration 5, Best Fitness: 19690.634648
Iteration 6, Best Fitness: 14681.759145
Iteration 7, Best Fitness: 9023.134767
Iteration 8, Best Fitness: 7453.736302
Iteration 9, Best Fitness: 5478.697252
Iteration 10, Best Fitness: 4144.262310
Iteration 11, Best Fitness: 2776.320650
Iteration 12, Best Fitness: 2383.193681
Iteration 13, Best Fitness: 1642.474100
Iteration 14, Best Fitness: 1359.395181
Iteration 15, Best Fitness: 871.892949
Iteration 16, Best Fitness: 603.945611
Iteration 17, Best Fitness: 478.247062
Iteration 18, Best Fitness: 319.278165
Iteration 19, Best Fitness: 209.554929
Iteration 20, Best Fitness: 182.351512
Iteration 21, Best Fitness: 100.145394
Iteration 22, Best Fitness: 76.504632
Iteration 23, Best Fitness: 56.296105
Iteration 24, Best Fitness: 41.446743
Iteration 25, Best Fitness: 30.388247
Iteration 26, Best Fitness: 26.725593
Iteration 27, Best Fitness: 21.389623
Iteration 28, Best Fitness: 16.530371
Iteration 29, Best Fitness: 13.955987
Iteration 30, Best Fitness: 10.706395
Iteration 31, Best Fitness: 10.251443
Iteration 32, Best Fitness: 7.927879
Iteration 33, Best Fitness: 7.406735
Iteration 34, Best Fitness: 6.441768
Iteration 35, Best Fitness: 6.047685
Iteration 36, Best Fitness: 5.436336
Iteration 37, Best Fitness: 5.387913
Iteration 38, Best Fitness: 5.014913
Iteration 39, Best Fitness: 4.880390
Iteration 40, Best Fitness: 4.799864
Iteration 41, Best Fitness: 4.648921
Iteration 42, Best Fitness: 4.552951
Iteration 43, Best Fitness: 4.361456
Iteration 44, Best Fitness: 4.275474
Iteration 45, Best Fitness: 4.203619
Iteration 46, Best Fitness: 4.149851
Iteration 47, Best Fitness: 4.119330
Iteration 48, Best Fitness: 4.092699
Iteration 49, Best Fitness: 4.053130
Iteration 50, Best Fitness: 4.050874
Iteration 51, Best Fitness: 3.954907
Iteration 52, Best Fitness: 3.928578
Iteration 53, Best Fitness: 3.899855
Iteration 54, Best Fitness: 3.854322
Iteration 55, Best Fitness: 3.800487
Iteration 56, Best Fitness: 3.798392
Iteration 57, Best Fitness: 3.798392
Iteration 58, Best Fitness: 3.759070
Iteration 59, Best Fitness: 3.748795
Iteration 60, Best Fitness: 3.716754
Iteration 61, Best Fitness: 3.675602
Iteration 62, Best Fitness: 3.640158
Iteration 63, Best Fitness: 3.640158
Iteration 64, Best Fitness: 3.630971
Iteration 65, Best Fitness: 3.612649
Iteration 66, Best Fitness: 3.597007
Iteration 67, Best Fitness: 3.597007
Iteration 68, Best Fitness: 3.589755
Iteration 69, Best Fitness: 3.564251
Iteration 70, Best Fitness: 3.541784
Iteration 71, Best Fitness: 3.541784
Iteration 72, Best Fitness: 3.541784
Iteration 73, Best Fitness: 3.520408
Iteration 74, Best Fitness: 3.500762
Iteration 75, Best Fitness: 3.479826
Iteration 76, Best Fitness: 3.462314
Iteration 77, Best Fitness: 3.446881
Iteration 78, Best Fitness: 3.436367
Iteration 79, Best Fitness: 3.410399
Iteration 80, Best Fitness: 3.410399
Iteration 81, Best Fitness: 3.384289
Iteration 82, Best Fitness: 3.363623
Iteration 83, Best Fitness: 3.350626
Iteration 84, Best Fitness: 3.326990
Iteration 85, Best Fitness: 3.306647
Iteration 86, Best Fitness: 3.285215
Iteration 87, Best Fitness: 3.271218
Iteration 88, Best Fitness: 3.252765
Iteration 89, Best Fitness: 3.239700
Iteration 90, Best Fitness: 3.230135
Iteration 91, Best Fitness: 3.216697
Iteration 92, Best Fitness: 3.211301
Iteration 93, Best Fitness: 3.198686
Iteration 94, Best Fitness: 3.192758
Iteration 95, Best Fitness: 3.187407
Iteration 96, Best Fitness: 3.182057
Iteration 97, Best Fitness: 3.174694
Iteration 98, Best Fitness: 3.169680
Iteration 99, Best Fitness: 3.168109

Final Best Fitness: 3.168109419564202
Best Position Found:
[-0.48163605 -0.31529041 -0.50948726 -0.50743369  0.00494547 -0.50415103
 -0.48854528 -0.36866698 -0.47401529  0.01228584 -0.51619987  0.00501053
 -0.00295952 -0.49825802 -0.51302955 -0.50567767  0.01651943 -0.46466572
 -0.49807627  0.01124148 -0.47639455 -0.48401443 -0.4725015   0.01770502
  0.00612397 -0.50023496  0.01245808  0.00596363  0.01106118  0.01041246]
