Optimization Log
Iteration 0, Best Fitness: 8220681218.447949
Iteration 1, Best Fitness: 6421087780.163688
Iteration 2, Best Fitness: 2819575354.378924
Iteration 3, Best Fitness: 1796560100.622362
Iteration 4, Best Fitness: 761978337.681132
Iteration 5, Best Fitness: 505820807.623936
Iteration 6, Best Fitness: 352774821.642011
Iteration 7, Best Fitness: 175596014.408499
Iteration 8, Best Fitness: 90181601.785547
Iteration 9, Best Fitness: 23315299.613624
Iteration 10, Best Fitness: 23315299.613624
Iteration 11, Best Fitness: 18181470.094181
Iteration 12, Best Fitness: 10251510.037185
Iteration 13, Best Fitness: 6639366.708498
Iteration 14, Best Fitness: 4409227.793390
Iteration 15, Best Fitness: 1551399.787332
Iteration 16, Best Fitness: 1103015.171527
Iteration 17, Best Fitness: 557114.068253
Iteration 18, Best Fitness: 252296.850527
Iteration 19, Best Fitness: 158018.054024
Iteration 20, Best Fitness: 85915.701648
Iteration 21, Best Fitness: 51747.861854
Iteration 22, Best Fitness: 33259.146698
Iteration 23, Best Fitness: 14938.881873
Iteration 24, Best Fitness: 8489.669607
Iteration 25, Best Fitness: 3023.749332
Iteration 26, Best Fitness: 2455.687333
Iteration 27, Best Fitness: 1189.251815
Iteration 28, Best Fitness: 678.114036
Iteration 29, Best Fitness: 412.615398
Iteration 30, Best Fitness: 219.463331
Iteration 31, Best Fitness: 104.037053
Iteration 32, Best Fitness: 59.028918
Iteration 33, Best Fitness: 52.347273
Iteration 34, Best Fitness: 30.137300
Iteration 35, Best Fitness: 14.525127
Iteration 36, Best Fitness: 11.957640
Iteration 37, Best Fitness: 4.901325
Iteration 38, Best Fitness: 4.597891
Iteration 39, Best Fitness: 3.071179
Iteration 40, Best Fitness: 1.799413
Iteration 41, Best Fitness: 1.699733
Iteration 42, Best Fitness: 1.103168
Iteration 43, Best Fitness: 0.807345
Iteration 44, Best Fitness: 0.693190
Iteration 45, Best Fitness: 0.510744
Iteration 46, Best Fitness: 0.510744
Iteration 47, Best Fitness: 0.270278
Iteration 48, Best Fitness: 0.270278
Iteration 49, Best Fitness: 0.265197
Iteration 50, Best Fitness: 0.232914
Iteration 51, Best Fitness: 0.230901
Iteration 52, Best Fitness: 0.204180
Iteration 53, Best Fitness: 0.169613
Iteration 54, Best Fitness: 0.165255
Iteration 55, Best Fitness: 0.139595
Iteration 56, Best Fitness: 0.119628
Iteration 57, Best Fitness: 0.119628
Iteration 58, Best Fitness: 0.119628
Iteration 59, Best Fitness: 0.114932
Iteration 60, Best Fitness: 0.114932
Iteration 61, Best Fitness: 0.093354
Iteration 62, Best Fitness: 0.090298
Iteration 63, Best Fitness: 0.090298
Iteration 64, Best Fitness: 0.090298
Iteration 65, Best Fitness: 0.090298
Iteration 66, Best Fitness: 0.090298
Iteration 67, Best Fitness: 0.090298
Iteration 68, Best Fitness: 0.090298
Iteration 69, Best Fitness: 0.090298
Iteration 70, Best Fitness: 0.080009
Iteration 71, Best Fitness: 0.080009
Iteration 72, Best Fitness: 0.080009
Iteration 73, Best Fitness: 0.080009
Iteration 74, Best Fitness: 0.077849
Iteration 75, Best Fitness: 0.077849
Iteration 76, Best Fitness: 0.077849
Iteration 77, Best Fitness: 0.077849
Iteration 78, Best Fitness: 0.077849
Iteration 79, Best Fitness: 0.077849
Iteration 80, Best Fitness: 0.073885
Iteration 81, Best Fitness: 0.073885
Iteration 82, Best Fitness: 0.073885
Iteration 83, Best Fitness: 0.068286
Iteration 84, Best Fitness: 0.068286
Iteration 85, Best Fitness: 0.068286
Iteration 86, Best Fitness: 0.068286
Iteration 87, Best Fitness: 0.068286
Iteration 88, Best Fitness: 0.068286
Iteration 89, Best Fitness: 0.068286
Iteration 90, Best Fitness: 0.068286
Iteration 91, Best Fitness: 0.068286
Iteration 92, Best Fitness: 0.067797
Iteration 93, Best Fitness: 0.067797
Iteration 94, Best Fitness: 0.067797
Iteration 95, Best Fitness: 0.067797
Iteration 96, Best Fitness: 0.067797
Iteration 97, Best Fitness: 0.067797
Iteration 98, Best Fitness: 0.067797
Iteration 99, Best Fitness: 0.067797

Final Best Fitness: 0.06779689226404792
Best Position Found:
[ 0.21642384 -0.10057775  0.18351321  0.12491153  0.13634356 -0.13103039
 -0.06620919 -0.1127665   0.03854856 -0.05086728  0.16503717 -0.14417361
  0.07593483  0.09722103  0.0206437   0.12880964  0.05440184  0.0885926
 -0.11207454 -0.10863741 -0.04599944  0.11539241 -0.0592732   0.11855816
 -0.11510146 -0.06861594  0.1321864   0.03312358 -0.06911896 -0.07846055]
