Optimization Log
Iteration 0, Best Fitness: 49159.566900
Iteration 1, Best Fitness: 24701.643472
Iteration 2, Best Fitness: 13806.641696
Iteration 3, Best Fitness: 13300.132249
Iteration 4, Best Fitness: 6608.685178
Iteration 5, Best Fitness: 5857.385976
Iteration 6, Best Fitness: 4330.882380
Iteration 7, Best Fitness: 3394.019082
Iteration 8, Best Fitness: 2239.207428
Iteration 9, Best Fitness: 1456.827674
Iteration 10, Best Fitness: 1328.509787
Iteration 11, Best Fitness: 1129.642140
Iteration 12, Best Fitness: 847.766969
Iteration 13, Best Fitness: 657.160438
Iteration 14, Best Fitness: 393.357909
Iteration 15, Best Fitness: 233.305995
Iteration 16, Best Fitness: 178.954423
Iteration 17, Best Fitness: 112.782255
Iteration 18, Best Fitness: 66.149856
Iteration 19, Best Fitness: 45.667187
Iteration 20, Best Fitness: 27.681137
Iteration 21, Best Fitness: 26.809064
Iteration 22, Best Fitness: 18.531131
Iteration 23, Best Fitness: 10.918507
Iteration 24, Best Fitness: 6.166071
Iteration 25, Best Fitness: 4.205824
Iteration 26, Best Fitness: 2.420857
Iteration 27, Best Fitness: 1.810104
Iteration 28, Best Fitness: 1.263797
Iteration 29, Best Fitness: 0.796671
Iteration 30, Best Fitness: 0.669620
Iteration 31, Best Fitness: 0.531968
Iteration 32, Best Fitness: 0.311488
Iteration 33, Best Fitness: 0.262201
Iteration 34, Best Fitness: 0.184849
Iteration 35, Best Fitness: 0.134994
Iteration 36, Best Fitness: 0.111543
Iteration 37, Best Fitness: 0.080824
Iteration 38, Best Fitness: 0.057980
Iteration 39, Best Fitness: 0.046923
Iteration 40, Best Fitness: 0.042644
Iteration 41, Best Fitness: 0.032309
Iteration 42, Best Fitness: 0.024918
Iteration 43, Best Fitness: 0.020863
Iteration 44, Best Fitness: 0.016643
Iteration 45, Best Fitness: 0.012309
Iteration 46, Best Fitness: 0.009675
Iteration 47, Best Fitness: 0.007971
Iteration 48, Best Fitness: 0.006244
Iteration 49, Best Fitness: 0.004844
Iteration 50, Best Fitness: 0.004500
Iteration 51, Best Fitness: 0.003449
Iteration 52, Best Fitness: 0.002612
Iteration 53, Best Fitness: 0.002240
Iteration 54, Best Fitness: 0.001843
Iteration 55, Best Fitness: 0.001379
Iteration 56, Best Fitness: 0.001152
Iteration 57, Best Fitness: 0.001035
Iteration 58, Best Fitness: 0.000877
Iteration 59, Best Fitness: 0.000751
Iteration 60, Best Fitness: 0.000667
Iteration 61, Best Fitness: 0.000603
Iteration 62, Best Fitness: 0.000493
Iteration 63, Best Fitness: 0.000438
Iteration 64, Best Fitness: 0.000373
Iteration 65, Best Fitness: 0.000350
Iteration 66, Best Fitness: 0.000320
Iteration 67, Best Fitness: 0.000267
Iteration 68, Best Fitness: 0.000255
Iteration 69, Best Fitness: 0.000228
Iteration 70, Best Fitness: 0.000204
Iteration 71, Best Fitness: 0.000186
Iteration 72, Best Fitness: 0.000166
Iteration 73, Best Fitness: 0.000154
Iteration 74, Best Fitness: 0.000138
Iteration 75, Best Fitness: 0.000124
Iteration 76, Best Fitness: 0.000112
Iteration 77, Best Fitness: 0.000103
Iteration 78, Best Fitness: 0.000096
Iteration 79, Best Fitness: 0.000088
Iteration 80, Best Fitness: 0.000084
Iteration 81, Best Fitness: 0.000079
Iteration 82, Best Fitness: 0.000076
Iteration 83, Best Fitness: 0.000071
Iteration 84, Best Fitness: 0.000067
Iteration 85, Best Fitness: 0.000064
Iteration 86, Best Fitness: 0.000064
Iteration 87, Best Fitness: 0.000061
Iteration 88, Best Fitness: 0.000059
Iteration 89, Best Fitness: 0.000058
Iteration 90, Best Fitness: 0.000055
Iteration 91, Best Fitness: 0.000054
Iteration 92, Best Fitness: 0.000053
Iteration 93, Best Fitness: 0.000051
Iteration 94, Best Fitness: 0.000050
Iteration 95, Best Fitness: 0.000049
Iteration 96, Best Fitness: 0.000049
Iteration 97, Best Fitness: 0.000048
Iteration 98, Best Fitness: 0.000048
Iteration 99, Best Fitness: 0.000047

Final Best Fitness: 4.7388156026770335e-05
Best Position Found:
[-0.00179477 -0.00130119  0.00143947  0.00172698 -0.00186296 -0.00148391
 -0.00097519  0.00160808  0.00137072 -0.00142396  0.00181732 -0.00143275
  0.00104539 -0.0014299  -0.00154732  0.00176232  0.00166732 -0.0015706
 -0.00165232  0.00152759]
