Optimization Log
Iteration 0, Best Fitness: 89.580213
Iteration 1, Best Fitness: 89.580213
Iteration 2, Best Fitness: 76.986788
Iteration 3, Best Fitness: 76.986788
Iteration 4, Best Fitness: 76.986788
Iteration 5, Best Fitness: 76.986788
Iteration 6, Best Fitness: 72.424919
Iteration 7, Best Fitness: 62.021215
Iteration 8, Best Fitness: 62.021215
Iteration 9, Best Fitness: 62.021215
Iteration 10, Best Fitness: 62.021215
Iteration 11, Best Fitness: 59.348554
Iteration 12, Best Fitness: 56.658709
Iteration 13, Best Fitness: 45.061983
Iteration 14, Best Fitness: 45.061983
Iteration 15, Best Fitness: 39.497987
Iteration 16, Best Fitness: 33.485005
Iteration 17, Best Fitness: 29.212696
Iteration 18, Best Fitness: 26.990394
Iteration 19, Best Fitness: 19.481697
Iteration 20, Best Fitness: 18.079311
Iteration 21, Best Fitness: 16.763451
Iteration 22, Best Fitness: 13.859429
Iteration 23, Best Fitness: 13.859429
Iteration 24, Best Fitness: 13.859429
Iteration 25, Best Fitness: 13.859429
Iteration 26, Best Fitness: 12.547168
Iteration 27, Best Fitness: 11.846527
Iteration 28, Best Fitness: 10.956176
Iteration 29, Best Fitness: 9.931449
Iteration 30, Best Fitness: 9.654964
Iteration 31, Best Fitness: 8.633628
Iteration 32, Best Fitness: 8.156574
Iteration 33, Best Fitness: 5.977035
Iteration 34, Best Fitness: 5.826304
Iteration 35, Best Fitness: 5.018884
Iteration 36, Best Fitness: 4.604018
Iteration 37, Best Fitness: 4.110855
Iteration 38, Best Fitness: 3.715905
Iteration 39, Best Fitness: 3.605892
Iteration 40, Best Fitness: 3.310398
Iteration 41, Best Fitness: 3.043397
Iteration 42, Best Fitness: 3.001941
Iteration 43, Best Fitness: 2.955028
Iteration 44, Best Fitness: 2.592160
Iteration 45, Best Fitness: 2.592160
Iteration 46, Best Fitness: 2.500152
Iteration 47, Best Fitness: 2.459387
Iteration 48, Best Fitness: 2.295315
Iteration 49, Best Fitness: 2.194553
Iteration 50, Best Fitness: 2.059763
Iteration 51, Best Fitness: 1.827454
Iteration 52, Best Fitness: 1.825977
Iteration 53, Best Fitness: 1.825977
Iteration 54, Best Fitness: 1.783232
Iteration 55, Best Fitness: 1.683313
Iteration 56, Best Fitness: 1.683313
Iteration 57, Best Fitness: 1.674300
Iteration 58, Best Fitness: 1.608760
Iteration 59, Best Fitness: 1.488538
Iteration 60, Best Fitness: 1.440471
Iteration 61, Best Fitness: 1.379632
Iteration 62, Best Fitness: 1.347206
Iteration 63, Best Fitness: 1.312962
Iteration 64, Best Fitness: 1.260365
Iteration 65, Best Fitness: 1.244059
Iteration 66, Best Fitness: 1.222874
Iteration 67, Best Fitness: 1.134798
Iteration 68, Best Fitness: 1.089054
Iteration 69, Best Fitness: 1.045525
Iteration 70, Best Fitness: 1.040171
Iteration 71, Best Fitness: 1.017695
Iteration 72, Best Fitness: 0.945629
Iteration 73, Best Fitness: 0.900875
Iteration 74, Best Fitness: 0.891335
Iteration 75, Best Fitness: 0.891335
Iteration 76, Best Fitness: 0.883094
Iteration 77, Best Fitness: 0.883094
Iteration 78, Best Fitness: 0.881629
Iteration 79, Best Fitness: 0.832513
Iteration 80, Best Fitness: 0.813715
Iteration 81, Best Fitness: 0.796649
Iteration 82, Best Fitness: 0.790412
Iteration 83, Best Fitness: 0.759101
Iteration 84, Best Fitness: 0.743231
Iteration 85, Best Fitness: 0.736753
Iteration 86, Best Fitness: 0.714286
Iteration 87, Best Fitness: 0.710313
Iteration 88, Best Fitness: 0.710313
Iteration 89, Best Fitness: 0.701441
Iteration 90, Best Fitness: 0.701441
Iteration 91, Best Fitness: 0.701441
Iteration 92, Best Fitness: 0.690439
Iteration 93, Best Fitness: 0.685439
Iteration 94, Best Fitness: 0.685439
Iteration 95, Best Fitness: 0.677281
Iteration 96, Best Fitness: 0.670613
Iteration 97, Best Fitness: 0.664891
Iteration 98, Best Fitness: 0.662083
Iteration 99, Best Fitness: 0.654994

Final Best Fitness: 0.6549943626127493
Best Position Found:
[-0.02091432  0.65332549  0.64708941  0.65017619  0.5332455  -0.64339788
 -0.60622733 -0.63417201 -0.64396947  0.64692154  0.64108521 -0.65499436
 -0.4973925  -0.4020606   0.6342366   0.64916717  0.61715945 -0.65151703
  0.56951599  0.64484032  0.64268158  0.65181213  0.65441313 -0.65418039
  0.54654035  0.01285922 -0.50192479  0.09672834  0.29263772  0.6466753 ]
