Optimization Log
Iteration 0, Best Fitness: 79.301517
Iteration 1, Best Fitness: 79.301517
Iteration 2, Best Fitness: 72.439319
Iteration 3, Best Fitness: 72.439319
Iteration 4, Best Fitness: 58.576449
Iteration 5, Best Fitness: 58.576449
Iteration 6, Best Fitness: 46.730317
Iteration 7, Best Fitness: 46.730317
Iteration 8, Best Fitness: 44.681238
Iteration 9, Best Fitness: 40.136777
Iteration 10, Best Fitness: 36.881978
Iteration 11, Best Fitness: 29.123418
Iteration 12, Best Fitness: 24.842327
Iteration 13, Best Fitness: 22.596615
Iteration 14, Best Fitness: 22.596615
Iteration 15, Best Fitness: 18.521127
Iteration 16, Best Fitness: 16.932521
Iteration 17, Best Fitness: 16.932521
Iteration 18, Best Fitness: 16.828083
Iteration 19, Best Fitness: 13.792266
Iteration 20, Best Fitness: 13.432274
Iteration 21, Best Fitness: 13.432274
Iteration 22, Best Fitness: 11.002052
Iteration 23, Best Fitness: 9.912510
Iteration 24, Best Fitness: 9.890349
Iteration 25, Best Fitness: 7.422548
Iteration 26, Best Fitness: 6.264568
Iteration 27, Best Fitness: 5.459974
Iteration 28, Best Fitness: 4.312271
Iteration 29, Best Fitness: 4.106383
Iteration 30, Best Fitness: 3.552169
Iteration 31, Best Fitness: 3.396180
Iteration 32, Best Fitness: 2.562698
Iteration 33, Best Fitness: 2.096478
Iteration 34, Best Fitness: 2.057356
Iteration 35, Best Fitness: 1.888976
Iteration 36, Best Fitness: 1.664121
Iteration 37, Best Fitness: 1.664121
Iteration 38, Best Fitness: 1.657428
Iteration 39, Best Fitness: 1.416139
Iteration 40, Best Fitness: 1.358102
Iteration 41, Best Fitness: 1.288984
Iteration 42, Best Fitness: 1.233799
Iteration 43, Best Fitness: 1.189786
Iteration 44, Best Fitness: 1.073167
Iteration 45, Best Fitness: 0.922504
Iteration 46, Best Fitness: 0.922504
Iteration 47, Best Fitness: 0.835961
Iteration 48, Best Fitness: 0.783818
Iteration 49, Best Fitness: 0.699490
Iteration 50, Best Fitness: 0.688495
Iteration 51, Best Fitness: 0.600520
Iteration 52, Best Fitness: 0.562119
Iteration 53, Best Fitness: 0.533075
Iteration 54, Best Fitness: 0.474337
Iteration 55, Best Fitness: 0.456839
Iteration 56, Best Fitness: 0.446271
Iteration 57, Best Fitness: 0.415351
Iteration 58, Best Fitness: 0.386820
Iteration 59, Best Fitness: 0.385762
Iteration 60, Best Fitness: 0.332071
Iteration 61, Best Fitness: 0.327422
Iteration 62, Best Fitness: 0.308223
Iteration 63, Best Fitness: 0.302557
Iteration 64, Best Fitness: 0.274475
Iteration 65, Best Fitness: 0.274475
Iteration 66, Best Fitness: 0.255598
Iteration 67, Best Fitness: 0.255598
Iteration 68, Best Fitness: 0.247281
Iteration 69, Best Fitness: 0.229584
Iteration 70, Best Fitness: 0.222493
Iteration 71, Best Fitness: 0.201909
Iteration 72, Best Fitness: 0.196623
Iteration 73, Best Fitness: 0.191538
Iteration 74, Best Fitness: 0.181634
Iteration 75, Best Fitness: 0.175986
Iteration 76, Best Fitness: 0.173062
Iteration 77, Best Fitness: 0.172179
Iteration 78, Best Fitness: 0.167637
Iteration 79, Best Fitness: 0.167637
Iteration 80, Best Fitness: 0.166029
Iteration 81, Best Fitness: 0.166029
Iteration 82, Best Fitness: 0.166029
Iteration 83, Best Fitness: 0.162151
Iteration 84, Best Fitness: 0.158019
Iteration 85, Best Fitness: 0.156237
Iteration 86, Best Fitness: 0.156237
Iteration 87, Best Fitness: 0.151610
Iteration 88, Best Fitness: 0.151610
Iteration 89, Best Fitness: 0.147266
Iteration 90, Best Fitness: 0.144957
Iteration 91, Best Fitness: 0.144957
Iteration 92, Best Fitness: 0.144786
Iteration 93, Best Fitness: 0.142217
Iteration 94, Best Fitness: 0.140141
Iteration 95, Best Fitness: 0.138799
Iteration 96, Best Fitness: 0.137957
Iteration 97, Best Fitness: 0.137341
Iteration 98, Best Fitness: 0.136626
Iteration 99, Best Fitness: 0.135337

Final Best Fitness: 0.135336654236529
Best Position Found:
[ 0.13343797 -0.13507323  0.13531947  0.12665318  0.08754066 -0.13211568
  0.13003375 -0.13246138 -0.11366699  0.1264245  -0.13303859  0.13464707
 -0.13267336  0.13310516 -0.13420331  0.13533665 -0.1342658   0.13398797
  0.13385255 -0.06017223]
